,First component,Second component,distance
169,GO:0010506,GO:0016567,2.039885529282375
170,GO:0010506,GO:1901554,0.7703703703703704
171,GO:0010506,GO:0010628,1.7620343089545991
172,GO:0010506,GO:0042417,1.8454271439778687
173,GO:0010506,GO:0000096,1.9510351966873707
174,GO:0010506,GO:0071470,1.8323400836211932
175,GO:0010506,GO:0046656,1.6461324192840485
176,GO:0010506,GO:0042698,1.6458660170429709
177,GO:0010506,GO:0032313,1.569078898123857
178,GO:0010506,GO:0006098,1.938777204658211
179,GO:0010506,GO:1900452,1.1930814794753415
180,GO:0010506,GO:0060086,2.1368727886233607
181,GO:0010506,GO:0019253,2.0537204884300726
182,GO:0010506,GO:0008152,2.146374002943087
183,GO:0010506,GO:0031915,2.2383565685995355
184,GO:0010506,GO:0006096,1.7091836399044638
185,GO:0010506,GO:0051414,2.3864048925811945
186,GO:0010506,GO:1900407,2.021740483717907
187,GO:0010506,GO:0034205,1.8164802495906174
188,GO:0010506,GO:0006955,2.13977413918641
189,GO:0010506,GO:0033355,1.6553956500077187
190,GO:0010506,GO:0007623,1.7191582508516146
191,GO:0010506,GO:0050790,0.4166666666666667
192,GO:0010506,GO:0006091,1.6588793300179934
193,GO:0010506,GO:0034696,1.532688504132792
194,GO:0010506,GO:0036363,0.43478260869565216
195,GO:0010506,GO:0005739,2.3385060951079026
196,GO:0010506,GO:0019372,1.7934886718220053
197,GO:0010506,GO:0061621,1.889823137271413
198,GO:0010506,GO:0008653,1.893107361976797
199,GO:0010506,GO:0008286,2.1647361176669104
200,GO:0010506,GO:0022402,2.9934732470964356
201,GO:0010506,GO:0004722,2.165190024859813
202,GO:0010506,GO:0006281,2.0470756864357873
203,GO:0010506,GO:0006412,2.0283220976314444
204,GO:0010506,GO:0005513,2.1888850873558887
205,GO:0010506,GO:0009628,1.4895484949832776
206,GO:0010506,GO:0005248,1.5059286335444309
207,GO:0010506,GO:0030163,2.116236155863104
208,GO:0010506,GO:0032869,2.443808122845775
209,GO:0010506,GO:0030193,1.6242179463981608
210,GO:0010506,GO:0046718,1.711982955729787
211,GO:0010506,GO:0072574,2.0372183037038107
212,GO:0010506,GO:0007267,1.5570515355269359
213,GO:0010506,GO:0005249,1.4257537099399193
214,GO:0010506,GO:0019222,1.7179967208476672
215,GO:0010506,GO:0031639,2.192282293368147
216,GO:0010506,GO:0038029,1.9905719097117962
217,GO:0010506,GO:0000302,1.9074399024083248
218,GO:0010506,GO:0007596,1.8607547001340816
219,GO:0010506,GO:0007259,2.131319258814721
220,GO:0010506,GO:0006595,2.1650387169052836
221,GO:0010506,GO:0009649,1.5983939421806304
222,GO:0010506,GO:0048167,1.474109679259318
223,GO:0010506,GO:0006935,1.8094117157549594
224,GO:0010506,GO:0001666,1.8174933759815084
225,GO:0010506,GO:0009736,2.0514559366390026
226,GO:0010506,GO:0016236,2.034080356036878
227,GO:0010506,GO:0045087,1.54154955979624
228,GO:0010506,GO:0010468,1.9399232007927663
229,GO:0010506,GO:0097210,1.742298164982166
230,GO:0010506,GO:0007179,2.024923087700139
231,GO:0010506,GO:0000161,1.9352232861743732
232,GO:0010506,GO:0036333,1.8818833430221233
233,GO:0010506,GO:0004683,2.3919359222612195
234,GO:0010506,GO:0019058,1.7575055773436339
235,GO:0010506,GO:2000772,2.154962354932925
236,GO:0010506,GO:0005516,2.3109526490301997
237,GO:0010506,GO:0043161,1.8845564220134996
238,GO:0010506,GO:0030217,1.9300935769858234
239,GO:0010506,GO:2000479,2.613538709848843
240,GO:0010506,GO:0009814,1.679497475448742
241,GO:0010506,GO:0000114,3.312900652755725
242,GO:0010506,GO:0040020,1.9250077850655853
243,GO:0010506,GO:0008203,1.8503956092106528
244,GO:0010506,GO:0004971,2.3789061513199443
245,GO:0010506,GO:0043491,1.6119179361843745
246,GO:0010506,GO:0070482,1.9762042108791333
247,GO:0010506,GO:0061684,1.9668124915377665
248,GO:0010506,GO:0031575,3.407993866314706
249,GO:0010506,GO:0006099,1.824375207098818
250,GO:0010506,GO:0009734,1.9419633435397679
251,GO:0010506,GO:0001867,1.9750520128149862
252,GO:0010506,GO:0042752,1.7623350096051247
253,GO:0010506,GO:0070102,1.9971843515961165
254,GO:0010506,GO:0002456,1.8931273319044215
255,GO:0010506,GO:0006119,1.6453746646983363
256,GO:0010506,GO:0006690,1.880750863537595
257,GO:0010506,GO:0035559,2.024962735788015
258,GO:0010506,GO:0007571,1.785173733796843
259,GO:0010506,GO:0030383,2.191128683569395
260,GO:0010506,GO:0034079,1.6871815114568736
261,GO:0010506,GO:0060333,1.9314375455452424
262,GO:0010506,GO:0002376,1.764780704181515
263,GO:0010506,GO:0006749,2.0245241990583605
264,GO:0010506,GO:0070053,0.4545454545454546
265,GO:0010506,GO:0006958,1.9954399063094717
266,GO:0010506,GO:1901576,2.1110992972406017
267,GO:0010506,GO:0042987,1.690483795731172
268,GO:0072378,GO:0007173,2.6400261604666264
269,GO:0072378,GO:0010506,1.7134081464331792
270,GO:0072378,GO:0072378,3.1424217933943335
271,GO:0072378,GO:0050829,2.26102808304617
272,GO:0072378,GO:0040014,2.4582081365935182
273,GO:0072378,GO:0044419,2.1265154645678583
274,GO:0072378,GO:0030157,2.7070243094597464
275,GO:0072378,GO:0008588,2.7496433448445834
276,GO:0072378,GO:0009873,2.115672756247018
277,GO:0072378,GO:0006973,2.2834268690246953
278,GO:0072378,GO:0051098,2.202779928867847
279,GO:0072378,GO:0004915,1.7351636491597169
280,GO:0072378,GO:0038146,2.8807095777347493
281,GO:0072378,GO:0006956,2.083098061358931
282,GO:0072378,GO:0019221,2.6165687500456647
283,GO:0072378,GO:0007265,2.945365300530447
284,GO:0072378,GO:0019227,2.2525701050188704
285,GO:0072378,GO:0008292,2.525569258225908
286,GO:0072378,GO:0000278,2.017586097477402
287,GO:0072378,GO:0019722,2.749198142929274
288,GO:0072378,GO:0045222,2.189233351384013
289,GO:0072378,GO:1900271,2.6237330636551595
290,GO:0072378,GO:0051726,2.163577006940851
291,GO:0072378,GO:0030968,2.207950342128178
292,GO:0072378,GO:0016563,1.8572576539253727
293,GO:0072378,GO:0031016,2.288204840681621
294,GO:0072378,GO:0051321,2.7320703436196774
295,GO:0072378,GO:0038160,2.6819400256246033
296,GO:0072378,GO:0070841,1.9001655723017952
297,GO:0072378,GO:0006970,2.3261608138736625
298,GO:0072378,GO:0000165,2.2124329474872955
299,GO:0072378,GO:1902903,3.022130547343035
300,GO:0072378,GO:0019395,1.7995385755716893
301,GO:0072378,GO:0007050,2.211024830152573
302,GO:0072378,GO:0046685,2.1948820625190257
303,GO:0072378,GO:0016567,2.5393437116018025
304,GO:0072378,GO:1901554,1.7803030303030305
305,GO:0072378,GO:0010628,1.985899237638368
306,GO:0072378,GO:0042417,1.9347133606286924
307,GO:0072378,GO:0000096,2.1178806879289973
308,GO:0072378,GO:0071470,2.0768316210726585
309,GO:0072378,GO:0046656,3.0541606644951647
310,GO:0072378,GO:0042698,2.0148636348689157
311,GO:0072378,GO:0032313,2.3265371887376864
312,GO:0072378,GO:0006098,2.15463841215429
313,GO:0072378,GO:1900452,2.539766238009608
314,GO:0072378,GO:0060086,2.1725068499072884
315,GO:0072378,GO:0019253,2.110820576027872
316,GO:0072378,GO:0008152,1.9943828879996093
317,GO:0072378,GO:0031915,2.672817377911155
318,GO:0072378,GO:0006096,2.0478799024245924
319,GO:0072378,GO:0051414,2.3399526059652636
320,GO:0072378,GO:1900407,2.30831988649903
321,GO:0072378,GO:0034205,1.9451041755784844
322,GO:0072378,GO:0006955,2.0209548905201076
323,GO:0072378,GO:0033355,3.0942414265477356
324,GO:0072378,GO:0007623,2.0249702024148606
325,GO:0072378,GO:0050790,0.0
326,GO:0072378,GO:0006091,2.2071424479742063
327,GO:0072378,GO:0034696,2.4235364468447176
328,GO:0072378,GO:0036363,0.7846153846153847
329,GO:0072378,GO:0005739,1.9270970847377498
330,GO:0072378,GO:0019372,3.122090303906257
331,GO:0072378,GO:0061621,2.2382977167759774
332,GO:0072378,GO:0008653,2.5951416822883373
333,GO:0072378,GO:0008286,2.399505409317244
334,GO:0072378,GO:0022402,2.267204572696564
335,GO:0072378,GO:0004722,2.5985219687694783
336,GO:0072378,GO:0006281,2.272759779049541
337,GO:0072378,GO:0006412,1.283557364265849
338,GO:0072378,GO:0005513,2.805742073066635
339,GO:0072378,GO:0009628,3.106221676873851
340,GO:0072378,GO:0005248,2.186672744429509
341,GO:0072378,GO:0030163,2.66911378565968
342,GO:0072378,GO:0032869,2.056300465404373
343,GO:0072378,GO:0030193,2.9384398908998453
344,GO:0072378,GO:0046718,2.7192983392783168
345,GO:0072378,GO:0072574,2.5602883396102265
346,GO:0072378,GO:0007267,2.426780166832664
347,GO:0072378,GO:0005249,2.319978421990806
348,GO:0072378,GO:0019222,1.9942475544178333
349,GO:0072378,GO:0031639,2.57194567203485
350,GO:0072378,GO:0038029,1.9639618775111969
351,GO:0072378,GO:0000302,2.104912288253632
352,GO:0072378,GO:0007596,2.6863546729636183
353,GO:0072378,GO:0007259,1.887969396008836
354,GO:0072378,GO:0006595,2.3340308075635847
355,GO:0072378,GO:0009649,2.5108949956871394
356,GO:0072378,GO:0048167,2.5877210221166336
357,GO:0072378,GO:0006935,2.497104627884343
358,GO:0072378,GO:0001666,2.382167685741518
359,GO:0072378,GO:0009736,2.0448423702569603
360,GO:0072378,GO:0016236,1.9856765617635184
361,GO:0072378,GO:0045087,3.057137980773059
362,GO:0072378,GO:0010468,2.2315479770701883
363,GO:0072378,GO:0097210,2.0857428485574934
364,GO:0072378,GO:0007179,2.1712548979347397
365,GO:0072378,GO:0000161,2.0359031572495216
366,GO:0072378,GO:0036333,2.2414496364427454
367,GO:0072378,GO:0004683,2.6277644285414508
368,GO:0072378,GO:0019058,2.514003171623225
369,GO:0072378,GO:2000772,2.097372410921705
370,GO:0072378,GO:0005516,2.761283388393363
371,GO:0072378,GO:0043161,1.570544303504421
372,GO:0072378,GO:0030217,2.3722180493212934
373,GO:0072378,GO:2000479,1.8631863496279972
374,GO:0072378,GO:0009814,2.8966574812756765
375,GO:0072378,GO:0000114,2.3262463053316464
376,GO:0072378,GO:0040020,2.3030484459521534
377,GO:0072378,GO:0008203,1.3879274589566872
378,GO:0072378,GO:0004971,1.616681579364982
379,GO:0072378,GO:0043491,1.645710419760763
380,GO:0072378,GO:0070482,2.5236941822703707
381,GO:0072378,GO:0061684,1.6139733857125163
382,GO:0072378,GO:0031575,2.192499529456051
383,GO:0072378,GO:0006099,2.1665350118988562
384,GO:0072378,GO:0009734,1.9231107480535397
385,GO:0072378,GO:0001867,2.22214380689001
386,GO:0072378,GO:0042752,2.113462446528808
387,GO:0072378,GO:0070102,2.6521952793321755
388,GO:0072378,GO:0002456,2.446168625884148
389,GO:0072378,GO:0006119,2.207412499283955
390,GO:0072378,GO:0006690,3.0777405609899886
391,GO:0072378,GO:0035559,1.5470595500254534
392,GO:0072378,GO:0007571,1.6718576219564363
393,GO:0072378,GO:0030383,1.897559211111434
394,GO:0072378,GO:0034079,2.1370155270612936
395,GO:0072378,GO:0060333,2.272633708751506
396,GO:0072378,GO:0002376,3.0860404993090245
397,GO:0072378,GO:0006749,2.3109795007493217
398,GO:0072378,GO:0070053,1.725757575757576
399,GO:0072378,GO:0006958,1.8890114148426171
400,GO:0072378,GO:1901576,2.134192942831387
401,GO:0072378,GO:0042987,2.582728865337561
402,GO:0050829,GO:0007173,2.8226840472684467
403,GO:0050829,GO:0010506,1.8383516757906964
404,GO:0050829,GO:0072378,2.425432791609262
405,GO:0050829,GO:0050829,3.916992390434617
406,GO:0050829,GO:0040014,2.685093781279825
407,GO:0050829,GO:0044419,2.2240353460571525
408,GO:0050829,GO:0030157,3.6398334412487445
409,GO:0050829,GO:0008588,2.920208560120841
410,GO:0050829,GO:0009873,2.521713094317079
411,GO:0050829,GO:0006973,2.3187659200329143
412,GO:0050829,GO:0051098,3.8493348756506647
413,GO:0050829,GO:0004915,1.5318408543640742
414,GO:0050829,GO:0038146,2.5577556022408965
415,GO:0050829,GO:0006956,3.49169976337159
416,GO:0050829,GO:0019221,2.2585630743525478
417,GO:0050829,GO:0007265,2.8674256385169703
418,GO:0050829,GO:0019227,2.924611365013842
419,GO:0050829,GO:0008292,2.7158693643149268
420,GO:0050829,GO:0000278,3.5564413799707912
421,GO:0050829,GO:0019722,2.7200126727990503
422,GO:0050829,GO:0045222,3.6315606725146203
423,GO:0050829,GO:1900271,2.921273560299502
424,GO:0050829,GO:0051726,3.8589637744436507
425,GO:0050829,GO:0030968,2.7605448893287496
426,GO:0050829,GO:0016563,2.894513527408264
427,GO:0050829,GO:0031016,3.69242472530808
428,GO:0050829,GO:0051321,2.532771449607852
429,GO:0050829,GO:0038160,2.4109586019415743
430,GO:0050829,GO:0070841,3.5224475755214364
431,GO:0050829,GO:0006970,2.1581810636295646
432,GO:0050829,GO:0000165,2.339381011575284
433,GO:0050829,GO:1902903,3.2690501506290985
434,GO:0050829,GO:0019395,2.2310665817110156
435,GO:0050829,GO:0007050,2.553653704969494
436,GO:0050829,GO:0046685,3.065853802534659
437,GO:0050829,GO:0016567,3.228420134823795
438,GO:0050829,GO:1901554,0.0
439,GO:0050829,GO:0010628,2.7809276207109024
440,GO:0050829,GO:0042417,3.71620888571353
441,GO:0050829,GO:0000096,2.1472490976235594
442,GO:0050829,GO:0071470,2.5223532969793405
443,GO:0050829,GO:0046656,2.870122027730723
444,GO:0050829,GO:0042698,2.3510210706569574
445,GO:0050829,GO:0032313,3.2108564108930744
446,GO:0050829,GO:0006098,2.539342217811021
447,GO:0050829,GO:1900452,2.9162850649262473
448,GO:0050829,GO:0060086,2.8207400184954365
449,GO:0050829,GO:0019253,2.88926806767364
450,GO:0050829,GO:0008152,2.3923973797791773
451,GO:0050829,GO:0031915,2.9895261710922187
452,GO:0050829,GO:0006096,2.4614179552966737
453,GO:0050829,GO:0051414,2.302753768759737
454,GO:0050829,GO:1900407,2.096654832083557
455,GO:0050829,GO:0034205,2.7986398920996445
456,GO:0050829,GO:0006955,2.957615764413252
457,GO:0050829,GO:0033355,4.103086300309598
458,GO:0050829,GO:0007623,2.2724369134453903
459,GO:0050829,GO:0050790,0.625
460,GO:0050829,GO:0006091,2.2910157669613858
461,GO:0050829,GO:0034696,3.0135666536915027
462,GO:0050829,GO:0036363,0.5263157894736843
463,GO:0050829,GO:0005739,2.3998779884760926
464,GO:0050829,GO:0019372,3.1563441675283777
465,GO:0050829,GO:0061621,2.1743511418134633
466,GO:0050829,GO:0008653,2.460838779956427
467,GO:0050829,GO:0008286,2.193711823540872
468,GO:0050829,GO:0022402,3.3088235294117645
469,GO:0050829,GO:0004722,2.8026064375985453
470,GO:0050829,GO:0006281,2.3962067513986205
471,GO:0050829,GO:0006412,1.8282730475793556
472,GO:0050829,GO:0005513,2.7865134843988995
473,GO:0050829,GO:0009628,3.924172410192147
474,GO:0050829,GO:0005248,2.613626319981037
475,GO:0050829,GO:0030163,3.0373100653431533
476,GO:0050829,GO:0032869,1.8917184621201037
477,GO:0050829,GO:0030193,2.2157314938857993
478,GO:0050829,GO:0046718,2.974487120931302
479,GO:0050829,GO:0072574,2.399590066439014
480,GO:0050829,GO:0007267,3.47109601064368
481,GO:0050829,GO:0005249,3.155056759545924
482,GO:0050829,GO:0019222,2.3044150236719054
483,GO:0050829,GO:0031639,2.880479589496617
484,GO:0050829,GO:0038029,2.1175483430834086
485,GO:0050829,GO:0000302,3.8542506013723115
486,GO:0050829,GO:0007596,2.657681468036159
487,GO:0050829,GO:0007259,1.1812315887453377
488,GO:0050829,GO:0006595,1.9548939442098128
489,GO:0050829,GO:0009649,3.210920386229984
490,GO:0050829,GO:0048167,3.1955675390447373
491,GO:0050829,GO:0006935,2.6665147586382334
492,GO:0050829,GO:0001666,2.675404427121726
493,GO:0050829,GO:0009736,2.5954095154852803
494,GO:0050829,GO:0016236,3.652668682080447
495,GO:0050829,GO:0045087,2.9699664459613504
496,GO:0050829,GO:0010468,2.79914764663231
497,GO:0050829,GO:0097210,2.502392927276828
498,GO:0050829,GO:0007179,2.5318990417657803
499,GO:0050829,GO:0000161,3.2206384015594542
500,GO:0050829,GO:0036333,3.445408865300506
501,GO:0050829,GO:0004683,3.0031694329778693
502,GO:0050829,GO:0019058,3.0278564962519754
503,GO:0050829,GO:2000772,1.9535922024312122
504,GO:0050829,GO:0005516,2.8474224777630353
505,GO:0050829,GO:0043161,3.290979522713269
506,GO:0050829,GO:0030217,3.5126895236938944
507,GO:0050829,GO:2000479,1.8403045117986565
508,GO:0050829,GO:0009814,3.012501542921112
509,GO:0050829,GO:0000114,3.480502727406752
510,GO:0050829,GO:0040020,2.8059790860018987
511,GO:0050829,GO:0008203,2.3115515421895823
512,GO:0050829,GO:0004971,2.64968487394958
513,GO:0050829,GO:0043491,2.2871033095299005
514,GO:0050829,GO:0070482,2.643024564486957
515,GO:0050829,GO:0061684,3.4356964797888887
516,GO:0050829,GO:0031575,2.9005991285403043
517,GO:0050829,GO:0006099,2.301777053793572
518,GO:0050829,GO:0009734,2.4899001067731716
519,GO:0050829,GO:0001867,3.503178065484567
520,GO:0050829,GO:0042752,2.4860654660819557
521,GO:0050829,GO:0070102,2.531910542895436
522,GO:0050829,GO:0002456,4.199983631223388
523,GO:0050829,GO:0006119,2.221013022202617
524,GO:0050829,GO:0006690,2.738954128660011
525,GO:0050829,GO:0035559,2.216970069833847
526,GO:0050829,GO:0007571,2.485345129661323
527,GO:0050829,GO:0030383,2.753925459072518
528,GO:0050829,GO:0034079,2.324338470444633
529,GO:0050829,GO:0060333,2.0537864640805816
530,GO:0050829,GO:0002376,2.6728115222697264
531,GO:0050829,GO:0006749,2.6037586639366825
532,GO:0050829,GO:0070053,0.625
533,GO:0050829,GO:0006958,3.3871253445556846
534,GO:0050829,GO:1901576,2.5883405649841635
535,GO:0050829,GO:0042987,2.8710302732306268
536,GO:0040014,GO:0007173,2.853540612151293
537,GO:0040014,GO:0010506,1.7960479470489168
538,GO:0040014,GO:0072378,2.537540407577173
539,GO:0040014,GO:0050829,2.63799088582509
540,GO:0040014,GO:0040014,4.361870915391909
541,GO:0040014,GO:0044419,2.249073134038304
542,GO:0040014,GO:0030157,3.538572946661182
543,GO:0040014,GO:0008588,2.7491190412091613
544,GO:0040014,GO:0009873,2.498322204086775
545,GO:0040014,GO:0006973,2.1309138029726262
546,GO:0040014,GO:0051098,3.441646502792014
547,GO:0040014,GO:0004915,1.833744925749233
548,GO:0040014,GO:0038146,3.0067854139706567
549,GO:0040014,GO:0006956,3.850656722018951
550,GO:0040014,GO:0019221,2.79280830753354
551,GO:0040014,GO:0007265,2.761252126521777
552,GO:0040014,GO:0019227,3.0796353629170965
553,GO:0040014,GO:0008292,3.2297430668173694
554,GO:0040014,GO:0000278,3.3126833391926276
555,GO:0040014,GO:0019722,3.0220969089390146
556,GO:0040014,GO:0045222,2.9593151588120623
557,GO:0040014,GO:1900271,2.5561320455133933
558,GO:0040014,GO:0051726,3.7399434715611184
559,GO:0040014,GO:0030968,2.5405973837346383
560,GO:0040014,GO:0016563,2.129877389552312
561,GO:0040014,GO:0031016,2.5199222309730294
562,GO:0040014,GO:0051321,2.7958427425084587
563,GO:0040014,GO:0038160,2.981681604530357
564,GO:0040014,GO:0070841,2.7293485193785116
565,GO:0040014,GO:0006970,2.138945048171642
566,GO:0040014,GO:0000165,2.916283428501297
567,GO:0040014,GO:1902903,3.73405403828198
