,First component,Second component,distance
405,Proteasome,HepaticTissue,33.701863354037265
406,Proteasome,cell_1,35.04761904761905
407,Proteasome,compartment_3,55.703007518796994
408,Proteasome,Lumen,31.16883116883117
409,Proteasome,compartment_4,42.109243697478995
410,Proteasome,Proteasome,16.489795918367346
411,Proteasome,blood,65.40571428571428
412,Proteasome,cytosol,64.66279069767442
413,Proteasome,extracellular,231.01037593984964
414,Proteasome,Intake,33.701863354037265
415,Proteasome,system,37.523809523809526
416,Proteasome,endosomal_membrane,132.64285714285714
417,Proteasome,Vesicle,16.489795918367346
418,Proteasome,phloem,38.714285714285715
419,Proteasome,endosome,34.34285714285714
420,Proteasome,venous_balloon,51.72857142857143
421,Proteasome,PeripheralTissue,33.701863354037265
422,Proteasome,mito,66.48214285714286
423,Proteasome,Autophagosome,16.489795918367346
424,Proteasome,plasma_membrane,132.64285714285714
425,Proteasome,c3,48.63673469387755
426,Proteasome,V,59.404761904761905
427,Proteasome,lysosomes,132.64285714285714
428,Proteasome,compartment_1,76.49584487534626
429,Proteasome,endosomes,132.64285714285714
430,Proteasome,synapse,32.607142857142854
431,Proteasome,Spine,35.0
432,Proteasome,compartment,56.85204081632653
433,Proteasome,vacuole,38.714285714285715
434,Proteasome,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,126.35612728503723
435,Proteasome,chloroplast,63.57539682539682
436,Proteasome,glycosome,56.59270516717325
437,Proteasome,c4,58.15384615384615
438,Proteasome,c,37.68571428571428
439,Proteasome,Golgi,64.0952380952381
440,Proteasome,ERlumen,64.0952380952381
441,Proteasome,_1,33.12244897959184
442,Proteasome,Plasma,33.701863354037265
443,Proteasome,yeast,38.714285714285715
444,Proteasome,VCYT,199.0
445,Proteasome,compartment_,34.67857142857143
446,Proteasome,Intestine,33.701863354037265
447,Proteasome,cellsurface,62.19242779078844
448,Proteasome,Apoplast,45.142857142857146
449,Proteasome,compartment_0,53.823891625615765
450,Proteasome,compartment_0000001,31.428571428571427
451,Proteasome,default,60.39182768451061
452,Proteasome,medium,132.64285714285714
453,Proteasome,c2,48.63673469387755
454,Proteasome,intra,47.60797342192691
455,Proteasome,_3,33.12244897959184
456,Proteasome,Neuronal_cytosol,16.489795918367346
457,Proteasome,compartment_2,91.6938775510204
458,Proteasome,Lysosome,16.489795918367346
459,Proteasome,extra,46.8692342140618
460,Proteasome,mitochondria,64.0952380952381
461,Proteasome,intracellular,342.85864135864136
462,Proteasome,cytoplasm,59.202074272331885
463,Proteasome,nucleus,56.715722908881865
464,Proteasome,lumen,71.07142857142857
465,Proteasome,Excreted,33.701863354037265
466,Proteasome,dnabound,62.19242779078844
467,Proteasome,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,126.35612728503723
468,Proteasome,body,32.25714285714286
469,Proteasome,LP,31.16883116883117
470,Proteasome,Neuron,35.476190476190474
471,Proteasome,Epithelium,31.16883116883117
472,Proteasome,env,96.42857142857143
473,Proteasome,Brain,34.15873015873016
474,Proteasome,artery,51.72857142857143
475,Proteasome,cell,50.5
476,Proteasome,c1,99.80952380952381
477,Proteasome,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,126.35612728503723
478,Proteasome,Nucleus,40.254658385093165
479,Proteasome,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,126.35612728503723
480,Proteasome,def,56.55802374569131
481,Proteasome,Cell,52.841904761904765
482,Proteasome,plasma,71.07142857142857
483,Proteasome,n,38.785714285714285
484,Proteasome,MLN,31.16883116883117
485,Proteasome,VMAT,199.0
486,blood,HepaticTissue,64.35826086956521
487,blood,cell_1,65.80888888888889
488,blood,compartment_3,78.91912280701754
489,blood,Lumen,61.89090909090909
490,blood,compartment_4,67.64104575163398
491,blood,Proteasome,65.40571428571428
492,blood,blood,79.85351111111112
493,blood,cytosol,80.98
494,blood,extracellular,235.82635789473684
495,blood,Intake,64.35826086956521
496,blood,system,65.65777777777778
497,blood,endosomal_membrane,131.34666666666666
498,blood,Vesicle,65.40571428571428
499,blood,phloem,69.17333333333333
500,blood,endosome,64.088
501,blood,venous_balloon,73.12866666666666
502,blood,PeripheralTissue,64.35826086956521
503,blood,mito,80.47833333333334
504,blood,Autophagosome,65.40571428571428
505,blood,plasma_membrane,131.34666666666666
506,blood,c3,72.95161904761905
507,blood,V,78.68
508,blood,lysosomes,131.34666666666666
509,blood,compartment_1,96.76797783933517
510,blood,endosomes,131.34666666666666
511,blood,synapse,63.803333333333335
512,blood,Spine,64.77333333333333
513,blood,compartment,81.59222222222222
514,blood,vacuole,69.17333333333333
515,blood,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,130.77617693522907
516,blood,chloroplast,81.24166666666666
517,blood,glycosome,77.24567375886525
518,blood,c4,82.93333333333334
519,blood,c,66.45066666666666
520,blood,Golgi,83.08888888888889
521,blood,ERlumen,83.08888888888889
522,blood,_1,62.946666666666665
523,blood,Plasma,64.35826086956521
524,blood,yeast,69.17333333333333
525,blood,VCYT,197.3723076923077
526,blood,compartment_,65.21333333333334
527,blood,Intestine,64.35826086956521
528,blood,cellsurface,79.11081967213114
529,blood,Apoplast,67.04
530,blood,compartment_0,72.66666666666667
531,blood,compartment_0000001,63.36888888888889
532,blood,default,83.44144863266814
533,blood,medium,131.34666666666666
534,blood,c2,72.95161904761905
535,blood,intra,72.13094130675526
536,blood,_3,62.946666666666665
537,blood,Neuronal_cytosol,65.40571428571428
538,blood,compartment_2,105.32235294117648
539,blood,Lysosome,65.40571428571428
540,blood,extra,71.68656217345873
541,blood,mitochondria,83.08888888888889
542,blood,intracellular,339.4809324009324
543,blood,cytoplasm,77.39300546448088
544,blood,nucleus,75.75490274983233
545,blood,lumen,88.8
546,blood,Excreted,64.35826086956521
547,blood,dnabound,79.11081967213114
548,blood,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,130.77617693522907
549,blood,body,61.83733333333333
550,blood,LP,61.89090909090909
551,blood,Neuron,65.49333333333334
552,blood,Epithelium,61.89090909090909
553,blood,env,108.4
554,blood,Brain,64.41333333333333
555,blood,artery,73.12866666666666
556,blood,cell,72.514
557,blood,c1,119.97422222222222
558,blood,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,130.77617693522907
559,blood,Nucleus,66.8687922705314
560,blood,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,130.77617693522907
561,blood,def,81.36214477211796
562,blood,Cell,73.70542222222223
563,blood,plasma,88.8
564,blood,n,67.25
565,blood,MLN,61.89090909090909
566,blood,VMAT,197.3723076923077
567,cytosol,HepaticTissue,64.77275025278058
568,cytosol,cell_1,66.12984496124031
569,cytosol,compartment_3,76.72429620563035
570,cytosol,Lumen,60.13213530655391
571,cytosol,compartment_4,66.3499772001824
572,cytosol,Proteasome,64.66279069767442
573,cytosol,blood,80.98
574,cytosol,cytosol,76.55935640886966
575,cytosol,extracellular,230.38175030599754
576,cytosol,Intake,64.77275025278058
577,cytosol,system,64.40116279069767
578,cytosol,endosomal_membrane,128.69767441860466
579,cytosol,Vesicle,64.66279069767442
580,cytosol,phloem,70.20348837209302
581,cytosol,endosome,63.174418604651166
582,cytosol,venous_balloon,70.9811046511628
583,cytosol,PeripheralTissue,64.77275025278058
584,cytosol,mito,81.68515826873384
585,cytosol,Autophagosome,64.66279069767442
586,cytosol,plasma_membrane,128.69767441860466
587,cytosol,c3,72.75398671096346
588,cytosol,V,76.66763565891473
589,cytosol,lysosomes,128.69767441860466
590,cytosol,compartment_1,94.54680152032468
591,cytosol,endosomes,128.69767441860466
592,cytosol,synapse,64.40915697674419
593,cytosol,Spine,65.66472868217055
594,cytosol,compartment,81.60686600221484
595,cytosol,vacuole,70.20348837209302
596,cytosol,mw8fbcbf3b_47d8_4adc_8ad4_f9fc547d3e87,131.55689959219663
597,cytosol,chloroplast,73.75032299741602
598,cytosol,glycosome,69.82756061355765
599,cytosol,c4,80.48881932021467
600,cytosol,c,67.29418604651163
601,cytosol,Golgi,79.67248062015504
602,cytosol,ERlumen,79.67248062015504
603,cytosol,_1,62.964285714285715
604,cytosol,Plasma,64.77275025278058
605,cytosol,yeast,70.20348837209302
606,cytosol,VCYT,183.65295169946333
607,cytosol,compartment_,65.99127906976744
608,cytosol,Intestine,64.77275025278058
609,cytosol,cellsurface,79.45688778752066
610,cytosol,Apoplast,65.1453488372093
611,cytosol,compartment_0,71.39073777064957
612,cytosol,compartment_0000001,62.60852713178294
613,cytosol,default,81.57269375547878
614,cytosol,medium,128.69767441860466
615,cytosol,c2,72.75398671096346
616,cytosol,intra,72.1850614231631
617,cytosol,_3,62.964285714285715
618,cytosol,Neuronal_cytosol,64.66279069767442
619,cytosol,compartment_2,101.88718975962477
620,cytosol,Lysosome,64.66279069767442
621,cytosol,extra,71.74959903769046
622,cytosol,mitochondria,79.67248062015504
623,cytosol,intracellular,330.2447044234835
624,cytosol,cytoplasm,77.56956320461849
625,cytosol,nucleus,75.84461419680876
626,cytosol,lumen,83.30813953488372
627,cytosol,Excreted,64.77275025278058
628,cytosol,dnabound,79.45688778752066
629,cytosol,mw53ffe9e6_beef_45c4_90a5_a79197ed506e,131.55689959219663
630,cytosol,body,60.86279069767442
631,cytosol,LP,60.13213530655391
632,cytosol,Neuron,64.19186046511628
633,cytosol,Epithelium,60.13213530655391
634,cytosol,env,97.67441860465117
635,cytosol,Brain,64.41892764857882
636,cytosol,artery,70.9811046511628
637,cytosol,cell,72.71602067183463
638,cytosol,c1,114.60174418604652
639,cytosol,mw88ca8d9a_f5cf_41bf_9d9d_fc48f6e1a19e,131.55689959219663
640,cytosol,Nucleus,66.71781260532525
641,cytosol,mwe9501423_9fb4_494b_b5b6_288f3fcb17b5,131.55689959219663
642,cytosol,def,80.35455764075067
643,cytosol,Cell,75.11511627906977
644,cytosol,plasma,83.30813953488372
645,cytosol,n,68.12936046511628
646,cytosol,MLN,60.13213530655391
647,cytosol,VMAT,183.65295169946333
648,extracellular,HepaticTissue,243.14540045766591
649,extracellular,cell_1,246.8101754385965
650,extracellular,compartment_3,234.36653739612188
651,extracellular,Lumen,234.54976076555025
