,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
1925,4166,4166,GO:1902903,GO:0038146,3.4488029017274924
1926,15778,15778,GO:0001867,GO:0019058,3.4487172637972434
1927,4728,4728,GO:0016567,GO:0042417,3.4475903997962822
1928,3726,3726,GO:0038160,GO:0040020,3.4473129961713562
1929,12331,12331,GO:0016236,GO:0050829,3.4472083793324884
1930,6402,6402,GO:0019253,GO:0030217,3.4467555578236686
1931,10472,10472,GO:0007267,GO:0045222,3.446598991692193
1932,4819,4819,GO:0016567,GO:0006749,3.4464535231341955
1933,500,500,GO:0050829,GO:0036333,3.4454088653005064
1934,1870,1870,GO:0006956,GO:0002376,3.445245057087162
1935,8322,8322,GO:0019372,GO:0019221,3.445160286336757
1936,9874,9874,GO:0030163,GO:0016236,3.4450341796212833
1937,12497,12497,GO:0045087,GO:0016567,3.444568340156576
1938,14208,14208,GO:0009814,GO:0040014,3.4445546737213397
1939,7283,7283,GO:0006955,GO:0019253,3.444300269127259
1940,3304,3304,GO:0016563,GO:0048167,3.4441840838899664
1941,8357,8357,GO:0019372,GO:0031915,3.443318420485604
1942,17358,17358,GO:0006749,GO:0005248,3.4432379339500088
1943,5116,5116,GO:0042417,GO:0016563,3.442164459472152
1944,16823,16823,GO:0030383,GO:0030163,3.4418091168091167
1945,546,546,GO:0040014,GO:0051098,3.441646502792014
1946,9627,9627,GO:0009628,GO:0061684,3.4416208791208796
1947,114,114,GO:0007173,GO:0031575,3.4412885302978182
1948,15786,15786,GO:0001867,GO:0040020,3.4405760390280515
1949,9907,9907,GO:0030163,GO:0030383,3.4402131846328263
1950,14499,14499,GO:0040020,GO:0038160,3.44013366364729
1951,5212,5212,GO:0042417,GO:0002456,3.4400102821155456
1952,1850,1850,GO:0006956,GO:0040020,3.4400083724950035
1953,8707,8707,GO:0008653,GO:0006958,3.4398173539009824
1954,4847,4847,GO:1901554,GO:0030968,3.439795140023973
1955,13826,13826,GO:0043161,GO:0016563,3.4395029573601
1956,17950,17950,GO:0042987,GO:0002376,3.4386211340545696
1957,1366,1366,GO:0051098,GO:0051321,3.4383037842790167
1958,12457,12457,GO:0016236,GO:0006749,3.438100361177284
1959,9654,9654,GO:0005248,GO:0030157,3.437808962480015
1960,1182,1182,GO:0009873,GO:0004971,3.437767465725949
1961,8395,8395,GO:0019372,GO:0009649,3.437126721025431
1962,15963,15963,GO:0070102,GO:0008292,3.4369446343130554
1963,515,515,GO:0050829,GO:0061684,3.4356964797888887
1964,7434,7434,GO:0033355,GO:0008653,3.4341597085405136
1965,5095,5095,GO:0042417,GO:0050829,3.4337687166634536
1966,10565,10565,GO:0007267,GO:0061684,3.433672668347591
1967,8335,8335,GO:0019372,GO:0038160,3.4334136623610307
1968,15768,15768,GO:0001867,GO:0001666,3.4325701111562816
1969,13261,13261,GO:0036333,GO:0006749,3.4325431911815145
1970,894,894,GO:0030157,GO:0001666,3.432484705124024
1971,1780,1780,GO:0006956,GO:0042417,3.4322436822436813
1972,2520,2520,GO:0000278,GO:0040020,3.432174650827902
1973,2668,2668,GO:0019722,GO:0006690,3.4317714220191
1974,17389,17389,GO:0006749,GO:0043161,3.4311895369587675
1975,16102,16102,GO:0002456,GO:0051726,3.430848227730139
1976,5582,5582,GO:0046656,GO:0048167,3.4304292932872658
1977,15399,15399,GO:0031575,GO:0035559,3.4302344299483893
1978,11407,11407,GO:0007259,GO:0008292,3.4300599382053014
1979,3021,3021,GO:0051726,GO:0030163,3.429977888591333
1980,7382,7382,GO:0033355,GO:0038146,3.42953277802349
1981,17857,17857,GO:0042987,GO:0016567,3.4293812396753567
1982,1014,1014,GO:0008588,GO:0046718,3.4293181623228195
1983,2553,2553,GO:0019722,GO:0008588,3.429165618983025
1984,16426,16426,GO:0006690,GO:0007267,3.428081232492997
1985,4306,4306,GO:0019395,GO:0000278,3.4277523087507613
1986,17493,17493,GO:0070053,GO:0030163,3.4275210084033616
1987,7153,7153,GO:0034205,GO:0051414,3.427320208335246
1988,3470,3470,GO:0031016,GO:0002456,3.4271985109833407
1989,6184,6184,GO:0060086,GO:0045222,3.4271824148554244
1990,5581,5581,GO:0046656,GO:0009649,3.427096764994939
1991,2794,2794,GO:0045222,GO:0031575,3.4265873015873014
1992,1372,1372,GO:0051098,GO:0019395,3.4264677316147902
1993,5808,5808,GO:0032313,GO:0060086,3.4262239806681847
1994,14034,14034,GO:0030217,GO:0036333,3.4258452545782565
1995,17644,17644,GO:0006958,GO:0001666,3.425678166003243
1996,7240,7240,GO:0006955,GO:0040014,3.4255368814192337
1997,6487,6487,GO:0008152,GO:0033355,3.4251687118228475
1998,14545,14545,GO:0040020,GO:0030163,3.424479845919474
1999,5117,5117,GO:0042417,GO:0031016,3.4244738513120865
2000,17580,17580,GO:0006958,GO:0051321,3.4236092925485844
2001,7421,7421,GO:0033355,GO:0051414,3.4233613926119646
2002,4744,4744,GO:0016567,GO:0006955,3.4228771895839203
2003,13900,13900,GO:0043161,GO:0036333,3.4227344794295256
2004,832,832,GO:0030157,GO:0070841,3.4226652976652985
2005,10648,10648,GO:0005249,GO:0019372,3.422187003456353
2006,1438,1438,GO:0051098,GO:0036333,3.4219855036031506
2007,13245,13245,GO:0036333,GO:0061684,3.4219242573731736
2008,5828,5828,GO:0032313,GO:0022402,3.4216832932003207
2009,3095,3095,GO:0030968,GO:0006956,3.4215717783899597
2010,9185,9185,GO:0006281,GO:0030163,3.4214979221558166
2011,13374,13374,GO:0004683,GO:0040020,3.421432714114546
2012,14829,14829,GO:0004971,GO:0006935,3.4206432573029213
2013,845,845,GO:0030157,GO:0046656,3.420552136938692
2014,11102,11102,GO:0038029,GO:0031575,3.420407408508096
2015,5957,5957,GO:0006098,GO:0005739,3.4197279466387633
2016,17645,17645,GO:0006958,GO:0009736,3.4196531623305075
2017,4181,4181,GO:1902903,GO:0038160,3.4196428571428568
2018,2991,2991,GO:0051726,GO:0032313,3.419438254384076
2019,4495,4495,GO:0007050,GO:0030163,3.419425890014125
2020,16187,16187,GO:0002456,GO:0000114,3.4193837463793044
2021,8209,8209,GO:0005739,GO:0016567,3.4190793529512566
2022,8964,8964,GO:0022402,GO:0002456,3.418929267613477
2023,13304,13304,GO:0004683,GO:0042417,3.4180970603184218
2024,14056,14056,GO:0030217,GO:0002456,3.4180374648063796
2025,7473,7473,GO:0033355,GO:0043161,3.417582417582417
2026,6905,6905,GO:0051414,GO:0009628,3.417293233082708
2027,14239,14239,GO:0009814,GO:0016567,3.4172337034361258
2028,13328,13328,GO:0004683,GO:0019372,3.416641414515909
2029,3659,3659,GO:0038160,GO:0046656,3.41637714380624
2030,3872,3872,GO:0070841,GO:0002456,3.416319162899077
2031,2366,2366,GO:0008292,GO:0048167,3.4162849594028644
2032,9808,9808,GO:0030163,GO:0051321,3.416214474993776
2033,13135,13135,GO:0036333,GO:0050829,3.4160583691211737
2034,5949,5949,GO:0006098,GO:0034205,3.415646356343287
2035,8085,8085,GO:0036363,GO:1900452,3.4152046783625734
2036,15366,15366,GO:0031575,GO:0001666,3.4143629275208225
2037,7206,7206,GO:0034205,GO:0030217,3.4142999136226693
2038,17359,17359,GO:0006749,GO:0030163,3.4128434696616514
2039,3118,3118,GO:0030968,GO:1901554,3.4126877295540643
2040,6807,6807,GO:0006096,GO:0000114,3.412409812409813
2041,11327,11327,GO:0007596,GO:0009628,3.411452399939241
2042,12406,12406,GO:0016236,GO:0007267,3.4107809115549053
2043,16400,16400,GO:0006690,GO:1900407,3.4106807457371366
2044,929,929,GO:0030157,GO:0030383,3.4105378922108245
2045,8430,8430,GO:0019372,GO:0006690,3.4105006105006104
2046,11751,11751,GO:0009649,GO:0045087,3.4089192949907234
2047,14484,14484,GO:0040020,GO:0038146,3.40876338573707
2048,13857,13857,GO:0043161,GO:0033355,3.408424908424908
2049,609,609,GO:0040014,GO:0030163,3.408414985427369
2050,15685,15685,GO:0001867,GO:0008588,3.4082440950862014
2051,2931,2931,GO:1900271,GO:0001867,3.4081436537318885
2052,11870,11870,GO:0048167,GO:0007267,3.4080768530322345
2053,248,248,GO:0010506,GO:0031575,3.407993866314706
2054,13706,13706,GO:0005516,GO:0042417,3.4079373112267843
2055,2831,2831,GO:1900271,GO:0008292,3.406958299889157
2056,6503,6503,GO:0008152,GO:0009628,3.4067714163537963
2057,15378,15378,GO:0031575,GO:0005516,3.406622388046537
2058,11817,11817,GO:0048167,GO:0031016,3.4066146012498573
2059,1768,1768,GO:0006956,GO:0051321,3.406247719715212
2060,2485,2485,GO:0000278,GO:0030163,3.4059492125102984
2061,16754,16754,GO:0030383,GO:0040014,3.405637373032884
2062,17754,17754,GO:1901576,GO:0022402,3.4055017044147475
2063,4361,4361,GO:0019395,GO:0030163,3.40476863822452
2064,8844,8844,GO:0022402,GO:0007173,3.4047246918090908
2065,7462,7462,GO:0033355,GO:0016236,3.4036172161172162
2066,3567,3567,GO:0051321,GO:0000302,3.4033100757171963
2067,10984,10984,GO:0031639,GO:0070053,3.40266106442577
2068,10880,10880,GO:0031639,GO:0051321,3.4024610818986467
2069,7469,7469,GO:0033355,GO:0004683,3.4024308441325246
2070,13283,13283,GO:0004683,GO:0008292,3.4018826013311303
2071,7124,7124,GO:0034205,GO:0051726,3.4016677766677765
2072,3056,3056,GO:0051726,GO:0040020,3.401218481810587
2073,14553,14553,GO:0040020,GO:0031639,3.401018887086998
2074,8864,8864,GO:0022402,GO:0045222,3.4008385405444232
2075,11268,11268,GO:0007596,GO:0038146,3.4005757346798364
2076,15987,15987,GO:0070102,GO:0046656,3.3995177130681333
2077,1401,1401,GO:0051098,GO:0005739,3.3993648894964688
2078,14,14,GO:0007173,GO:0019221,3.3989544719566696
2079,12382,12382,GO:0016236,GO:0006955,3.3982292217586334
2080,16373,16373,GO:0006690,GO:0031016,3.397793125347305
2081,15723,15723,GO:0001867,GO:1900452,3.3976829700513917
2082,2072,2072,GO:0007265,GO:0019372,3.397620654199601
2083,12381,12381,GO:0016236,GO:0034205,3.3974593782286084
2084,1787,1787,GO:0006956,GO:1900452,3.397237523398515
2085,14716,14716,GO:0008203,GO:0004971,3.3971017382058566
2086,7486,7486,GO:0033355,GO:0009734,3.3970183611201916
2087,7429,7429,GO:0033355,GO:0034696,3.3967175638371296
2088,9605,9605,GO:0009628,GO:0009736,3.3959137482744297
2089,1730,1730,GO:0038146,GO:0006690,3.3954092748210387
2090,14831,14831,GO:0004971,GO:0009736,3.3953815109012884
2091,8631,8631,GO:0008653,GO:0033355,3.3950126402235536
2092,16415,16415,GO:0006690,GO:0004722,3.394942067736186
2093,16810,16810,GO:0030383,GO:0036363,3.3948412698412698
2094,4859,4859,GO:1901554,GO:0016567,3.3948412698412698
2095,1412,1412,GO:0051098,GO:0005248,3.3943805076932008
2096,17582,17582,GO:0006958,GO:0070841,3.3941828725110446
2097,1765,1765,GO:0006956,GO:0030968,3.3940115533997615
2098,7393,7393,GO:0033355,GO:0030968,3.393925153793574
2099,14485,14485,GO:0040020,GO:0006956,3.3937129290844466
2100,4033,4033,GO:0000165,GO:0006956,3.3934906338931112
2101,8323,8323,GO:0019372,GO:0007265,3.3928297679845665
2102,7282,7282,GO:0006955,GO:0060086,3.3928286174609714
2103,11833,11833,GO:0048167,GO:0046656,3.3926152697921266
2104,15290,15290,GO:0031575,GO:0019221,3.3925842532653685
2105,6339,6339,GO:0019253,GO:0046656,3.391423978498282
2106,589,589,GO:0040014,GO:0034205,3.39118601986249
2107,17321,17321,GO:0006749,GO:0016567,3.3906181802109403
2108,2679,2679,GO:0019722,GO:0042987,3.3905049199166832
2109,4435,4435,GO:0007050,GO:0006956,3.3901213087815965
2110,13015,13015,GO:0000161,GO:0008292,3.389474392450583
2111,10574,10574,GO:0007267,GO:0006690,3.3894405130473246
2112,6021,6021,GO:0006098,GO:0030383,3.3894174698103865
2113,12651,12651,GO:0010468,GO:0033355,3.388633796600044
2114,6889,6889,GO:0051414,GO:0033355,3.3885198348113947
2115,6147,6147,GO:1900452,GO:0001867,3.388519482753229
2116,2319,2319,GO:0008292,GO:0046656,3.388101821925351
2117,4086,4086,GO:0000165,GO:0022402,3.38809144072302
2118,13108,13108,GO:0000161,GO:0004971,3.3876967453648126
2119,533,533,GO:0050829,GO:0006958,3.3871253445556846
2120,2839,2839,GO:1900271,GO:0031016,3.3868176652877366
2121,1373,1373,GO:0051098,GO:0007050,3.3868130432150783
2122,4693,4693,GO:0016567,GO:0050829,3.3867700926524456
2123,17826,17826,GO:0042987,GO:0040014,3.386662002857823
2124,16348,16348,GO:0006690,GO:0007173,3.3865917299934334
2125,8847,8847,GO:0022402,GO:0050829,3.3855609761182515
2126,15215,15215,GO:0061684,GO:0030163,3.385361292924318
2127,16178,16178,GO:0002456,GO:0036333,3.385069304292487
2128,12362,12362,GO:0016236,GO:0046685,3.3846848394614866
2129,10301,10301,GO:0046718,GO:0001867,3.3843697152520686
2130,3583,3583,GO:0051321,GO:0004683,3.3842593997810098
2131,13781,13781,GO:0005516,GO:0061684,3.384182804925839
2132,15276,15276,GO:0031575,GO:0007173,3.3832389946941026
2133,2895,2895,GO:1900271,GO:0031639,3.3830302436658286
2134,16360,16360,GO:0006690,GO:0038146,3.3829429657603027
2135,15244,15244,GO:0061684,GO:0005516,3.3828298750899366
2136,17575,17575,GO:0006958,GO:1900271,3.382577261060233
2137,6289,6289,GO:0060086,GO:0030383,3.3824431019187213
2138,3211,3211,GO:0030968,GO:0006749,3.3818825671786947
2139,15316,15316,GO:0031575,GO:0071470,3.381621662514112
2140,14526,14526,GO:0040020,GO:0006955,3.381508763188229
2141,17236,17236,GO:0002376,GO:0007596,3.3810485752404538
2142,6887,6887,GO:0051414,GO:0034205,3.3808614272654807
2143,1830,1830,GO:0006956,GO:0048167,3.3803698752228164
2144,1858,1858,GO:0006956,GO:0009734,3.3800415214973034
2145,5547,5547,GO:0046656,GO:0034205,3.3797403576815337
2146,2103,2103,GO:0007265,GO:0045087,3.3797091934599925
2147,14136,14136,GO:2000479,GO:0022402,3.3795379070741385
2148,6597,6597,GO:0031915,GO:1902903,3.3793621615312786
2149,10899,10899,GO:0031639,GO:1900452,3.3792031620817737
2150,12546,12546,GO:0045087,GO:0007596,3.3788456577883275
2151,11885,11885,GO:0048167,GO:0045087,3.3781809507428706
2152,11713,11713,GO:0009649,GO:0033355,3.376875984427472
2153,4250,4250,GO:1902903,GO:0007179,3.3767414317185485
2154,13154,13154,GO:0036333,GO:0051726,3.3763933434986066
2155,12483,12483,GO:0045087,GO:1900271,3.3760858594449927
2156,9902,9902,GO:0030163,GO:0002456,3.3758968361861164
2157,17399,17399,GO:0006749,GO:0061684,3.375291375291377
2158,13210,13210,GO:0036333,GO:0007267,3.37484028699199
2159,4591,4591,GO:0046685,GO:0016567,3.3748346783412067
2160,9890,9890,GO:0030163,GO:0040020,3.3747009784161484
2161,2855,2855,GO:1900271,GO:0046656,3.37462198104613
2162,16269,16269,GO:0006119,GO:0033355,3.374571805006588
2163,17165,17165,GO:0002376,GO:0006956,3.374079528142996
2164,9062,9062,GO:0004722,GO:0007596,3.3740308367187186
2165,8196,8196,GO:0005739,GO:0051726,3.373715129326585
2166,9578,9578,GO:0009628,GO:0008653,3.373560279374908
2167,11809,11809,GO:0048167,GO:0008292,3.3724288935847238
2168,16367,16367,GO:0006690,GO:0019722,3.3712705336295565
2169,3137,3137,GO:0030968,GO:0033355,3.3702042697323025
2170,10962,10962,GO:0031639,GO:0040020,3.3685016253918527
2171,3497,3497,GO:0051321,GO:0006956,3.368185168804364
2172,16756,16756,GO:0030383,GO:0030157,3.3677996839761546
2173,1634,1634,GO:0038146,GO:0051321,3.366700271439845
2174,11305,11305,GO:0007596,GO:0031915,3.3666976292984967
2175,14744,14744,GO:0004971,GO:0040014,3.365954478957576
2176,17414,17414,GO:0006749,GO:0002376,3.3659345148315736
2177,6161,6161,GO:1900452,GO:0006958,3.3658853759472955
2178,5575,5575,GO:0046656,GO:0031639,3.3656170970412465
2179,9786,9786,GO:0030163,GO:0040014,3.3653290308476067
2180,1066,1066,GO:0008588,GO:0002376,3.3649093209851726
2181,2010,2010,GO:0007265,GO:0007173,3.364848507043145
2182,17860,17860,GO:0042987,GO:0042417,3.3646978021978016
2183,6967,6967,GO:0051414,GO:0042987,3.3641641940790548
2184,15279,15279,GO:0031575,GO:0050829,3.3638129228299505
2185,17366,17366,GO:0006749,GO:0019222,3.36356824044794
2186,17604,17604,GO:0006958,GO:0006096,3.3631112157710623
2187,12389,12389,GO:0016236,GO:0005739,3.3629276103153813
2188,17239,17239,GO:0002376,GO:0009649,3.36243072426021
2189,5109,5109,GO:0042417,GO:0008292,3.3623321123321133
2190,9777,9777,GO:0005248,GO:0006749,3.3623156599162787
2191,2876,2876,GO:1900271,GO:0019372,3.3618136593368786
2192,15074,15074,GO:0070482,GO:0022402,3.3617489393418185
2193,17646,17646,GO:0006958,GO:0016236,3.361645761645762
2194,17841,17841,GO:0042987,GO:0019722,3.361215309744721
2195,14405,14405,GO:0000114,GO:0004722,3.3611193015217777
2196,3060,3060,GO:0051726,GO:0070482,3.3610390584074783
2197,13030,13030,GO:0000161,GO:0019395,3.3607275793808307
2198,13235,13235,GO:0036333,GO:0043161,3.3606905650249312
2199,8331,8331,GO:0019372,GO:0030968,3.3597968795337216
2200,1806,1806,GO:0006956,GO:0008653,3.3596694905307345
2201,15241,15241,GO:0061684,GO:0004683,3.3585541909071326
2202,3237,3237,GO:0016563,GO:1900271,3.357889208314905
2203,1505,1505,GO:0004915,GO:1902903,3.3558624306979565
2204,17281,17281,GO:0002376,GO:0006749,3.355809631544925
2205,13413,13413,GO:0019058,GO:0006956,3.3554873875694304
2206,17159,17159,GO:0002376,GO:0008588,3.355426019091848
2207,11283,11283,GO:0007596,GO:0038160,3.355363163051781
2208,6583,6583,GO:0031915,GO:0008292,3.3552041186845107
2209,3017,3017,GO:0051726,GO:0006412,3.354754372611516
2210,7447,7447,GO:0033355,GO:0072574,3.354734791427146
2211,1649,1649,GO:0038146,GO:0046656,3.3546873877756225
2212,4401,4401,GO:0019395,GO:0061684,3.354599811952754
2213,17384,17384,GO:0006749,GO:0036333,3.354395101802224
2214,597,597,GO:0040014,GO:0005739,3.3537766727061187
2215,9843,9843,GO:0030163,GO:0005739,3.353713808298584
2216,10373,10373,GO:0072574,GO:0033355,3.3535412697312013
2217,12469,12469,GO:0045087,GO:0008588,3.3531955779762797
2218,10854,10854,GO:0031639,GO:0007173,3.3531791435109515
2219,3175,3175,GO:0030968,GO:0045087,3.3531562606640017
2220,13827,13827,GO:0043161,GO:0031016,3.3530130000718237
2221,17840,17840,GO:0042987,GO:0000278,3.3529083096390786
2222,17521,17521,GO:0070053,GO:2000772,3.352682694062004
2223,13059,13059,GO:0000161,GO:0005739,3.3523084672465484
2224,1055,1055,GO:0008588,GO:0001867,3.3519595760589285
2225,16467,16467,GO:0006690,GO:0070102,3.3518528312645963
2226,14358,14358,GO:0000114,GO:0045222,3.3518303520238506
2227,6043,6043,GO:1900452,GO:0006956,3.3517735962008413
2228,13307,13307,GO:0004683,GO:0046656,3.350404102261688
2229,4587,4587,GO:0046685,GO:1902903,3.350228102937081
2230,13236,13236,GO:0036333,GO:0030217,3.349900145243283
2231,3787,3787,GO:0070841,GO:0016567,3.3497000813370774
2232,9451,9451,GO:0005513,GO:0009628,3.349660916998378
2233,3412,3412,GO:0031016,GO:0019372,3.3496124761604635
2234,13224,13224,GO:0036333,GO:0016236,3.349325267668921
2235,5616,5616,GO:0046656,GO:0006690,3.3492158882783882
2236,17376,17376,GO:0006749,GO:0001666,3.3486916133974964
2237,9895,9895,GO:0030163,GO:0061684,3.3486423086657413
2238,6411,6411,GO:0019253,GO:0061684,3.3485419808949217
2239,3478,3478,GO:0031016,GO:0002376,3.3482900470129566
2240,4790,4790,GO:0016567,GO:0019058,3.3481899574944687
2241,15381,15381,GO:0031575,GO:2000479,3.3481476253215385
2242,9617,9617,GO:0009628,GO:0043161,3.3473193473193477
2243,6865,6865,GO:0051414,GO:1902903,3.347013366750209
2244,893,893,GO:0030157,GO:0006935,3.3466393642477237
2245,14434,14434,GO:0000114,GO:0007179,3.3465845748454446
2246,13849,13849,GO:0043161,GO:0019253,3.3465578539107947
2247,653,653,GO:0040014,GO:0001867,3.3457784761964326
2248,5521,5521,GO:0046656,GO:0038160,3.3452614851608664
2249,11932,11932,GO:0006935,GO:0030157,3.3451700804641984
2250,12581,12581,GO:0045087,GO:0070102,3.3446849176580216
2251,13869,13869,GO:0043161,GO:0004722,3.344610505020721
2252,13875,13875,GO:0043161,GO:0030163,3.3443293244319423
2253,3442,3442,GO:0031016,GO:0016236,3.3440320572673508
2254,8649,8649,GO:0008653,GO:0030163,3.343958157425649
2255,15240,15240,GO:0061684,GO:0036333,3.3435573284644504
2256,17390,17390,GO:0006749,GO:0030217,3.343508443740641
2257,3015,3015,GO:0051726,GO:0004722,3.342720936470937
2258,6390,6390,GO:0019253,GO:0016236,3.342645121476391
2259,7459,7459,GO:0033355,GO:0006935,3.3421513342178977
2260,12225,12225,GO:0009736,GO:1902903,3.3420944135229846
2261,4182,4182,GO:1902903,GO:0070841,3.3414571969138533
2262,3144,3144,GO:0030968,GO:0019372,3.340920573082004
2263,4235,4235,GO:1902903,GO:0031639,3.340501990269792
2264,4726,4726,GO:0016567,GO:1901554,3.3404634581105173
2265,6371,6371,GO:0019253,GO:0030163,3.3403655470847817
2266,17302,17302,GO:0006749,GO:0019227,3.340304554120343
2267,4751,4751,GO:0016567,GO:0005739,3.3401805166511047
2268,15695,15695,GO:0001867,GO:0008292,3.34006734006734
2269,7440,7440,GO:0033355,GO:0005513,3.3399184235097543
2270,8220,8220,GO:0005739,GO:0060086,3.3394069166128
2271,4694,4694,GO:0016567,GO:0040014,3.339285714285714
2272,8705,8705,GO:0008653,GO:0006749,3.3392697962716764
2273,7121,7121,GO:0034205,GO:0019722,3.339018147744928
2274,6391,6391,GO:0019253,GO:0045087,3.339014072228082
2275,2593,2593,GO:0019722,GO:0019253,3.338825699345565
2276,8874,8874,GO:0022402,GO:0000165,3.338074557308304
2277,876,876,GO:0030157,GO:0005248,3.337870250132524
2278,11923,11923,GO:0048167,GO:0006958,3.3375847955698323
2279,1448,1448,GO:0051098,GO:0040020,3.3369861820326223
2280,5539,5539,GO:0046656,GO:1900452,3.3369556999587955
2281,11326,11326,GO:0007596,GO:0005513,3.3360496636072083
2282,14352,14352,GO:0000114,GO:0019221,3.3356426854878864
2283,13379,13379,GO:0004683,GO:0061684,3.335336640483699
2284,4163,4163,GO:1902903,GO:0006973,3.3351705359857524
2285,11178,11178,GO:0000302,GO:0007623,3.3351703121439966
2286,15711,15711,GO:0001867,GO:0007050,3.335135409825812
2287,3153,3153,GO:0030968,GO:0009628,3.3347658094511643
2288,9508,9508,GO:0005513,GO:0002376,3.3347015284640493
2289,3437,3437,GO:0031016,GO:0009649,3.333424734107868
2290,1917,1917,GO:0019221,GO:0046656,3.3323554557542563
2291,10257,10257,GO:0046718,GO:0030163,3.332223847703724
2292,15196,15196,GO:0061684,GO:0006955,3.3317345429295977
2293,16118,16118,GO:0002456,GO:0042417,3.3313729900417206
2294,17850,17850,GO:0042987,GO:0070841,3.3311158760798687
2295,6211,6211,GO:0060086,GO:0019253,3.33109985559676
2296,17574,17574,GO:0006958,GO:0045222,3.3310949313271303
2297,16194,16194,GO:0002456,GO:0031575,3.330811710649172
2298,1263,1263,GO:0006973,GO:0050790,3.329703951443082
2299,17225,17225,GO:0002376,GO:0030163,3.329392200256172
2300,11230,11230,GO:0000302,GO:0040020,3.329355274498464
2301,11271,11271,GO:0007596,GO:0007265,3.3292420370593745
2302,6817,6817,GO:0006096,GO:0001867,3.3290563823365256
2303,1810,1810,GO:0006956,GO:0006281,3.328689370485036
2304,15524,15524,GO:0006099,GO:0031575,3.328322199031581
2305,2222,2222,GO:0019227,GO:0007267,3.328053711878924
2306,15375,15375,GO:0031575,GO:0004683,3.3279999426671254
2307,7033,7033,GO:1900407,GO:0008286,3.3277090132821363
2308,14002,14002,GO:0030217,GO:0022402,3.327665569151637
2309,12189,12189,GO:0001666,GO:0006749,3.3273208682319693
2310,11378,11378,GO:0007596,GO:0006690,3.327278851964208
2311,3484,3484,GO:0051321,GO:0007173,3.3269621502857327
2312,3519,3519,GO:0051321,GO:0016567,3.326817335239609
2313,14574,14574,GO:0040020,GO:0005516,3.326775508409491
2314,8884,8884,GO:0022402,GO:0071470,3.3264331037944226
2315,15789,15789,GO:0001867,GO:0043491,3.326084844172743
2316,7090,7090,GO:1900407,GO:0006690,3.325895901306628
2317,2059,2059,GO:0007265,GO:0031915,3.3258385405444235
2318,3329,3329,GO:0016563,GO:0061684,3.3251794603442955
2319,11951,11951,GO:0006935,GO:0031016,3.3251020123060737
2320,9488,9488,GO:0005513,GO:0040020,3.32494702353754
2321,8693,8693,GO:0008653,GO:0001867,3.3241598251918165
2322,7242,7242,GO:0006955,GO:0030157,3.323982059448064
2323,10539,10539,GO:0007267,GO:0009649,3.3239689928048053
2324,14601,14601,GO:0040020,GO:0006749,3.3239006865167853
2325,13246,13246,GO:0036333,GO:0031575,3.3234333605850637
2326,14783,14783,GO:0004971,GO:0032313,3.323265271020689
2327,13819,13819,GO:0043161,GO:0008292,3.323158323158323
2328,8247,8247,GO:0005739,GO:0030163,3.322591688497261
2329,2982,2982,GO:0051726,GO:0046685,3.3217685000635013
2330,2273,2273,GO:0019227,GO:0006749,3.3214189634468267
2331,973,973,GO:0008588,GO:0016567,3.3208799976730843
2332,2323,2323,GO:0008292,GO:1900452,3.3203546038298355
2333,8967,8967,GO:0022402,GO:0035559,3.3202815158697523
2334,858,858,GO:0030157,GO:0006955,3.3201210554151737
2335,2112,2112,GO:0007265,GO:0005516,3.3199048448016457
2336,7280,7280,GO:0006955,GO:0006098,3.3193938389713162
2337,1990,1990,GO:0019221,GO:0031575,3.3193558390926805
2338,4718,4718,GO:0016567,GO:0070841,3.3193502940987463
2339,9573,9573,GO:0009628,GO:0034696,3.3177933070541434
2340,9846,9846,GO:0030163,GO:0008653,3.317226920825992
2341,13281,13281,GO:0004683,GO:0007265,3.317155706451828
2342,5833,5833,GO:0032313,GO:0009628,3.316637949039265
2343,9558,9558,GO:0009628,GO:0006098,3.315755059998481
2344,11786,11786,GO:0009649,GO:0002376,3.3154857230953043
2345,8993,8993,GO:0004722,GO:0007265,3.315259927262688
2346,3557,3557,GO:0051321,GO:0030163,3.315224034651279
2347,2306,2306,GO:0008292,GO:0070841,3.3143203187707826
2348,1663,1663,GO:0038146,GO:0033355,3.314263753747113
2349,17755,17755,GO:1901576,GO:0004722,3.314147296345439
2350,6576,6576,GO:0031915,GO:0051098,3.3131863848471546
2351,16441,16441,GO:0006690,GO:0045087,3.312907037815126
2352,241,241,GO:0010506,GO:0000114,3.312900652755725
2353,554,554,GO:0040014,GO:0000278,3.3126833391926276
2354,8194,8194,GO:0005739,GO:0045222,3.3125354209904048
2355,9557,9557,GO:0009628,GO:0032313,3.3124708216619987
2356,17587,17587,GO:0006958,GO:0007050,3.3122805003785865
2357,17362,17362,GO:0006749,GO:0046718,3.3121588378941325
2358,5506,5506,GO:0046656,GO:0038146,3.3117761659716676
2359,1984,1984,GO:0019221,GO:0040020,3.3110286113382097
2360,11154,11154,GO:0000302,GO:0019395,3.3109393473170563
2361,3862,3862,GO:0070841,GO:0004971,3.310805193289437
2362,2532,2532,GO:0000278,GO:0002456,3.3107774373807097
2363,6564,6564,GO:0008152,GO:1901576,3.31076884806862
2364,11166,11166,GO:0000302,GO:0006098,3.310696692082141
2365,13160,13160,GO:0036333,GO:0070841,3.3106662513646667
2366,5467,5467,GO:0071470,GO:0000114,3.3102201581225232
