,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
9926,3445,3445,GO:0048167,GO:0030383,24.51515151515151
9931,3311,3311,GO:1900452,GO:0030383,24.51515151515151
9924,12754,12754,GO:0030383,GO:1900452,24.51515151515151
9920,3177,3177,GO:1900271,GO:0030383,24.51515151515151
9923,3178,3178,GO:1900271,GO:0006955,24.51515151515151
9930,12889,12889,GO:0006955,GO:0048167,24.51515151515151
9921,12755,12755,GO:0030383,GO:0048167,24.51515151515151
9922,3312,3312,GO:1900452,GO:0006955,24.51515151515151
9932,7180,7180,GO:0097210,GO:0006956,24.507042253521128
9933,10639,10639,GO:0006958,GO:0097210,24.507042253521128
9934,7181,7181,GO:0097210,GO:0006958,24.507042253521128
9935,10505,10505,GO:0006956,GO:0097210,24.507042253521128
9936,10773,10773,GO:0001867,GO:0097210,24.507042253521128
9937,7182,7182,GO:0097210,GO:0001867,24.507042253521128
9940,12795,12795,GO:0030383,GO:2000479,24.5030303030303
9941,8805,8805,GO:2000479,GO:0030383,24.5030303030303
9938,8806,8806,GO:2000479,GO:0006955,24.5030303030303
9939,12929,12929,GO:0006955,GO:2000479,24.5030303030303
9942,7121,7121,GO:0097210,GO:0006096,24.49916163648557
9943,2599,2599,GO:0006096,GO:0097210,24.49916163648557
9948,9011,9011,GO:0009736,GO:0000278,24.45555555555556
9949,9145,9145,GO:0009734,GO:0000278,24.45555555555556
9946,4490,4490,GO:0000278,GO:0009734,24.45555555555556
9944,9279,9279,GO:0009873,GO:0000278,24.45555555555556
9947,4491,4491,GO:0000278,GO:0009873,24.45555555555556
9945,4489,4489,GO:0000278,GO:0009736,24.45555555555556
9950,5550,5550,GO:0019227,GO:0007173,24.45333333333333
9951,5818,5818,GO:0005249,GO:0007173,24.45333333333333
9952,7547,7547,GO:0007173,GO:0005249,24.45333333333333
9953,7546,7546,GO:0007173,GO:0005248,24.45333333333333
9954,7545,7545,GO:0007173,GO:0019227,24.45333333333333
9955,5684,5684,GO:0005248,GO:0007173,24.45333333333333
9956,11376,11376,GO:0000161,GO:0051321,24.43333333333333
9957,16164,16164,GO:0051321,GO:0000161,24.43333333333333
9958,16030,16030,GO:0040020,GO:0000161,24.43333333333333
9959,11375,11375,GO:0000161,GO:0040020,24.43333333333333
9960,9831,9831,GO:0000302,GO:0007623,24.429824561403517
9961,6639,6639,GO:0007623,GO:0000302,24.429824561403517
9963,12646,12646,GO:0004971,GO:0006091,24.403846153846153
9962,6794,6794,GO:0006091,GO:0004971,24.403846153846153
9964,11890,11890,GO:0004683,GO:0010628,24.37037037037037
9975,12023,12023,GO:0004722,GO:0016563,24.37037037037037
9983,13086,13086,GO:0016563,GO:0004683,24.37037037037037
9982,13087,13087,GO:0016563,GO:0004722,24.37037037037037
9981,13088,13088,GO:0016563,GO:0031915,24.37037037037037
9980,13089,13089,GO:0016563,GO:0005513,24.37037037037037
9965,12157,12157,GO:0031915,GO:0016563,24.37037037037037
9978,12158,12158,GO:0031915,GO:0010628,24.37037037037037
9977,13085,13085,GO:0016563,GO:0005516,24.37037037037037
9976,13223,13223,GO:0010628,GO:0005513,24.37037037037037
9979,11889,11889,GO:0004683,GO:0016563,24.37037037037037
9974,13222,13222,GO:0010628,GO:0031915,24.37037037037037
9972,13221,13221,GO:0010628,GO:0004722,24.37037037037037
9971,13220,13220,GO:0010628,GO:0004683,24.37037037037037
9970,13219,13219,GO:0010628,GO:0005516,24.37037037037037
9969,11755,11755,GO:0005516,GO:0016563,24.37037037037037
9968,11756,11756,GO:0005516,GO:0010628,24.37037037037037
9967,12292,12292,GO:0005513,GO:0010628,24.37037037037037
9966,12291,12291,GO:0005513,GO:0016563,24.37037037037037
9973,12024,12024,GO:0004722,GO:0010628,24.37037037037037
9987,5454,5454,GO:0006970,GO:0004971,24.37
9989,5186,5186,GO:0061621,GO:0004971,24.37
9988,5052,5052,GO:0006973,GO:0004971,24.37
9984,12636,12636,GO:0004971,GO:0006970,24.37
9986,12633,12633,GO:0004971,GO:0006973,24.37
9985,12634,12634,GO:0004971,GO:0061621,24.37
9990,4070,4070,GO:0009628,GO:0006091,24.30769230769231
9991,6730,6730,GO:0006091,GO:0009628,24.30769230769231
9992,4204,4204,GO:0033355,GO:0006091,24.30769230769231
9993,6731,6731,GO:0006091,GO:0033355,24.30769230769231
9995,14270,14270,GO:0032313,GO:1902903,24.3
9994,8950,8950,GO:1902903,GO:0032313,24.3
9999,8882,8882,GO:1902903,GO:0061621,24.26
10001,8881,8881,GO:1902903,GO:0006973,24.26
10000,8884,8884,GO:1902903,GO:0006970,24.26
9996,5158,5158,GO:0061621,GO:1902903,24.26
9998,5024,5024,GO:0006973,GO:1902903,24.26
9997,5426,5426,GO:0006970,GO:1902903,24.26
10021,4243,4243,GO:0033355,GO:0004722,24.259259259259267
10012,11689,11689,GO:0005516,GO:0033355,24.259259259259267
10019,12091,12091,GO:0031915,GO:0033355,24.259259259259267
10018,12090,12090,GO:0031915,GO:0009628,24.259259259259267
10017,11822,11822,GO:0004683,GO:0009628,24.259259259259267
10016,11823,11823,GO:0004683,GO:0033355,24.259259259259267
10015,4241,4241,GO:0033355,GO:0005516,24.259259259259267
10014,4245,4245,GO:0033355,GO:0005513,24.259259259259267
10013,4111,4111,GO:0009628,GO:0005513,24.259259259259267
10020,4109,4109,GO:0009628,GO:0004722,24.259259259259267
10011,11688,11688,GO:0005516,GO:0009628,24.259259259259267
10010,11957,11957,GO:0004722,GO:0033355,24.259259259259267
10009,4108,4108,GO:0009628,GO:0004683,24.259259259259267
10008,11956,11956,GO:0004722,GO:0009628,24.259259259259267
10007,4244,4244,GO:0033355,GO:0031915,24.259259259259267
10006,4107,4107,GO:0009628,GO:0005516,24.259259259259267
10005,12224,12224,GO:0005513,GO:0009628,24.259259259259267
10004,12225,12225,GO:0005513,GO:0033355,24.259259259259267
10003,4242,4242,GO:0033355,GO:0004683,24.259259259259267
10002,4110,4110,GO:0009628,GO:0031915,24.259259259259267
10022,2564,2564,GO:0006096,GO:0019253,24.22420634920635
10023,2431,2431,GO:0019253,GO:0006096,24.22420634920635
10024,854,854,GO:0042752,GO:0006091,24.19585954942156
10025,6706,6706,GO:0006091,GO:0042752,24.19585954942156
10029,417,417,GO:0060333,GO:0031575,24.16494845360825
10028,3,3,GO:0022402,GO:0060333,24.16494845360825
10027,2013,2013,GO:0031575,GO:0060333,24.16494845360825
10026,402,402,GO:0060333,GO:0022402,24.16494845360825
10030,15552,15552,GO:0007179,GO:0006595,24.145454545454548
10031,1054,1054,GO:0000096,GO:0007179,24.145454545454548
10032,15551,15551,GO:0007179,GO:0000096,24.145454545454548
10033,1188,1188,GO:0006595,GO:0007179,24.145454545454548
10034,1316,1316,GO:0031639,GO:0061684,24.142857142857146
10035,1315,1315,GO:0031639,GO:0016236,24.142857142857146
10036,14749,14749,GO:0061684,GO:0031639,24.142857142857146
10037,14883,14883,GO:0043161,GO:0031639,24.142857142857146
10038,14615,14615,GO:0016236,GO:0031639,24.142857142857146
10039,15017,15017,GO:0042417,GO:0031639,24.142857142857146
10040,1318,1318,GO:0031639,GO:0042417,24.142857142857146
10041,1317,1317,GO:0031639,GO:0043161,24.142857142857146
10045,14451,14451,GO:0046685,GO:0045087,24.125
10044,15249,15249,GO:0045087,GO:0046685,24.125
10042,12435,12435,GO:0046656,GO:0046685,24.125
10043,14430,14430,GO:0046685,GO:0046656,24.125
10046,12684,12684,GO:0004971,GO:0004683,24.12037037037037
10047,12685,12685,GO:0004971,GO:0004722,24.12037037037037
10048,12683,12683,GO:0004971,GO:0005516,24.12037037037037
10049,12686,12686,GO:0004971,GO:0031915,24.12037037037037
10050,11752,11752,GO:0005516,GO:0004971,24.12037037037037
10051,12687,12687,GO:0004971,GO:0005513,24.12037037037037
10052,12288,12288,GO:0005513,GO:0004971,24.12037037037037
10053,12154,12154,GO:0031915,GO:0004971,24.12037037037037
10054,11886,11886,GO:0004683,GO:0004971,24.12037037037037
10055,12020,12020,GO:0004722,GO:0004971,24.12037037037037
10056,1579,1579,GO:0006935,GO:0044419,24.119047619047624
10057,14081,14081,GO:0044419,GO:0006935,24.119047619047624
10060,11436,11436,GO:0040014,GO:0006119,24.1
10061,11435,11435,GO:0040014,GO:0006099,24.1
10059,6115,6115,GO:0006099,GO:0040014,24.1
10058,6249,6249,GO:0006119,GO:0040014,24.1
10062,2321,2321,GO:0007259,GO:0005249,24.03317535545024
10063,2186,2186,GO:0004915,GO:0005248,24.03317535545024
10064,5779,5779,GO:0005249,GO:0007259,24.03317535545024
10065,2185,2185,GO:0004915,GO:0019227,24.03317535545024
10066,5645,5645,GO:0005248,GO:0007259,24.03317535545024
10067,2187,2187,GO:0004915,GO:0005249,24.03317535545024
10068,5510,5510,GO:0019227,GO:0004915,24.03317535545024
10069,2320,2320,GO:0007259,GO:0005248,24.03317535545024
10070,2319,2319,GO:0007259,GO:0019227,24.03317535545024
10071,5644,5644,GO:0005248,GO:0004915,24.03317535545024
10072,5778,5778,GO:0005249,GO:0004915,24.03317535545024
10073,5511,5511,GO:0019227,GO:0007259,24.03317535545024
10076,6342,6342,GO:0001666,GO:0006098,24.018181818181816
10077,5944,5944,GO:0006098,GO:0070482,24.018181818181816
10075,6476,6476,GO:0070482,GO:0006098,24.018181818181816
10074,5943,5943,GO:0006098,GO:0001666,24.018181818181816
10078,2554,2554,GO:0006096,GO:0006595,24.016666666666666
10079,2553,2553,GO:0006096,GO:0000096,24.016666666666666
10080,1091,1091,GO:0006595,GO:0006096,24.016666666666666
10081,957,957,GO:0000096,GO:0006096,24.016666666666666
10102,9964,9964,GO:0019722,GO:0070482,24.0
10098,1293,1293,GO:0031639,GO:0005516,24.0
10099,8958,8958,GO:1902903,GO:0006749,24.0
10100,16533,16533,GO:0002376,GO:0060086,24.0
10101,6372,6372,GO:0001666,GO:0019722,24.0
10105,1294,1294,GO:0031639,GO:0004683,24.0
10103,1297,1297,GO:0031639,GO:0005513,24.0
10104,1296,1296,GO:0031639,GO:0031915,24.0
10095,15342,15342,GO:0006749,GO:1902903,24.0
10106,1295,1295,GO:0031639,GO:0004722,24.0
10107,17116,17116,GO:0008653,GO:0010628,24.0
10097,11935,11935,GO:0004722,GO:0031639,24.0
10096,12203,12203,GO:0005513,GO:0031639,24.0
10094,13125,13125,GO:0016563,GO:0008653,24.0
10088,11801,11801,GO:0004683,GO:0031639,24.0
10083,13260,13260,GO:0010628,GO:0008588,24.0
10084,13259,13259,GO:0010628,GO:0008653,24.0
10085,11667,11667,GO:0005516,GO:0031639,24.0
10086,6957,6957,GO:0060086,GO:0002376,24.0
10087,17249,17249,GO:0008588,GO:0016563,24.0
10082,6506,6506,GO:0070482,GO:0019722,24.0
10089,9963,9963,GO:0019722,GO:0001666,24.0
10091,17250,17250,GO:0008588,GO:0010628,24.0
10092,13126,13126,GO:0016563,GO:0008588,24.0
10093,12069,12069,GO:0031915,GO:0031639,24.0
10090,17115,17115,GO:0008653,GO:0016563,24.0
10108,17205,17205,GO:0008588,GO:0097210,23.985915492957744
10109,7229,7229,GO:0097210,GO:0008653,23.985915492957744
10110,7230,7230,GO:0097210,GO:0008588,23.985915492957744
10111,17071,17071,GO:0008653,GO:0097210,23.985915492957744
10118,5807,5807,GO:0005249,GO:0006099,23.93333333333333
10123,6207,6207,GO:0006119,GO:0005249,23.93333333333333
10122,5673,5673,GO:0005248,GO:0006099,23.93333333333333
10121,5540,5540,GO:0019227,GO:0006119,23.93333333333333
10120,5674,5674,GO:0005248,GO:0006119,23.93333333333333
10119,6071,6071,GO:0006099,GO:0019227,23.93333333333333
10117,6206,6206,GO:0006119,GO:0005248,23.93333333333333
10116,6072,6072,GO:0006099,GO:0005248,23.93333333333333
10115,6073,6073,GO:0006099,GO:0005249,23.93333333333333
10114,5539,5539,GO:0019227,GO:0006099,23.93333333333333
10112,5808,5808,GO:0005249,GO:0006119,23.93333333333333
10113,6205,6205,GO:0006119,GO:0019227,23.93333333333333
10124,7838,7838,GO:0009649,GO:1902903,23.9
10125,6215,6215,GO:0006119,GO:0060086,23.9
10126,6880,6880,GO:0060086,GO:0006119,23.9
10127,8902,8902,GO:1902903,GO:0009649,23.9
10128,6879,6879,GO:0060086,GO:0006099,23.9
10129,6081,6081,GO:0006099,GO:0060086,23.9
10131,5320,5320,GO:0071470,GO:0004971,23.891196013289036
10130,12635,12635,GO:0004971,GO:0071470,23.891196013289036
10132,13338,13338,GO:0042987,GO:2000772,23.88888888888889
10134,9747,9747,GO:2000772,GO:0042987,23.88888888888889
10135,13472,13472,GO:0034205,GO:2000772,23.88888888888889
10133,9748,9748,GO:2000772,GO:0034205,23.88888888888889
10144,15021,15021,GO:0042417,GO:0007571,23.88198757763975
10151,1987,1987,GO:0008203,GO:0043161,23.88198757763975
10150,1988,1988,GO:0008203,GO:0042417,23.88198757763975
10149,1854,1854,GO:0007571,GO:0042417,23.88198757763975
10147,14888,14888,GO:0043161,GO:0008203,23.88198757763975
10146,1985,1985,GO:0008203,GO:0016236,23.88198757763975
10145,1986,1986,GO:0008203,GO:0061684,23.88198757763975
10148,14887,14887,GO:0043161,GO:0007571,23.88198757763975
10143,1852,1852,GO:0007571,GO:0061684,23.88198757763975
10142,14754,14754,GO:0061684,GO:0008203,23.88198757763975
10141,14620,14620,GO:0016236,GO:0008203,23.88198757763975
10140,14619,14619,GO:0016236,GO:0007571,23.88198757763975
10139,1851,1851,GO:0007571,GO:0016236,23.88198757763975
10138,1853,1853,GO:0007571,GO:0043161,23.88198757763975
10137,14753,14753,GO:0061684,GO:0007571,23.88198757763975
10136,15022,15022,GO:0042417,GO:0008203,23.88198757763975
10155,8181,8181,GO:0030193,GO:0000096,23.87619047619048
10154,1133,1133,GO:0006595,GO:0030193,23.87619047619048
10153,999,999,GO:0000096,GO:0030193,23.87619047619048
10152,8182,8182,GO:0030193,GO:0006595,23.87619047619048
10166,12152,12152,GO:0031915,GO:0046656,23.87037037037037
10175,15230,15230,GO:0045087,GO:0004683,23.87037037037037
10174,12416,12416,GO:0046656,GO:0004683,23.87037037037037
10173,11884,11884,GO:0004683,GO:0046656,23.87037037037037
10172,12418,12418,GO:0046656,GO:0031915,23.87037037037037
10171,12417,12417,GO:0046656,GO:0004722,23.87037037037037
10170,11750,11750,GO:0005516,GO:0046656,23.87037037037037
10168,11771,11771,GO:0005516,GO:0045087,23.87037037037037
10167,12286,12286,GO:0005513,GO:0046656,23.87037037037037
10169,12307,12307,GO:0005513,GO:0045087,23.87037037037037
10165,15229,15229,GO:0045087,GO:0005516,23.87037037037037
10163,11905,11905,GO:0004683,GO:0045087,23.87037037037037
10156,15231,15231,GO:0045087,GO:0004722,23.87037037037037
10162,12039,12039,GO:0004722,GO:0045087,23.87037037037037
10161,15232,15232,GO:0045087,GO:0031915,23.87037037037037
10160,12173,12173,GO:0031915,GO:0045087,23.87037037037037
10159,15233,15233,GO:0045087,GO:0005513,23.87037037037037
10158,12415,12415,GO:0046656,GO:0005516,23.87037037037037
10157,12018,12018,GO:0004722,GO:0046656,23.87037037037037
10164,12419,12419,GO:0046656,GO:0005513,23.87037037037037
10178,6594,6594,GO:0007623,GO:0002456,23.831983805668017
10179,3935,3935,GO:0050829,GO:0007623,23.831983805668017
10176,3801,3801,GO:0002456,GO:0007623,23.831983805668017
10177,6595,6595,GO:0007623,GO:0050829,23.831983805668017
10180,8683,8683,GO:0032869,GO:0046685,23.800531914893607
10181,14402,14402,GO:0046685,GO:0032869,23.800531914893607
10187,1584,1584,GO:0006935,GO:0061684,23.785714285714285
10191,5292,5292,GO:0071470,GO:1902903,23.785714285714285
10190,15019,15019,GO:0042417,GO:0006935,23.785714285714285
10188,1585,1585,GO:0006935,GO:0043161,23.785714285714285
10189,1586,1586,GO:0006935,GO:0042417,23.785714285714285
10186,1583,1583,GO:0006935,GO:0016236,23.785714285714285
10185,8883,8883,GO:1902903,GO:0071470,23.785714285714285
10182,14751,14751,GO:0061684,GO:0006935,23.785714285714285
10184,14885,14885,GO:0043161,GO:0006935,23.785714285714285
10183,14617,14617,GO:0016236,GO:0006935,23.785714285714285
10192,9242,9242,GO:0009734,GO:0036333,23.777777777777786
10193,17489,17489,GO:0036333,GO:0009873,23.777777777777786
10194,17488,17488,GO:0036333,GO:0009734,23.777777777777786
10195,9376,9376,GO:0009873,GO:0036333,23.777777777777786
10196,17487,17487,GO:0036333,GO:0009736,23.777777777777786
10197,9108,9108,GO:0009736,GO:0036333,23.777777777777786
10199,860,860,GO:0042752,GO:0007173,23.77002638522428
10198,7510,7510,GO:0007173,GO:0042752,23.77002638522428
10212,9224,9224,GO:0009734,GO:0042417,23.75396825396825
10223,14674,14674,GO:0016236,GO:0009734,23.75396825396825
10222,14942,14942,GO:0043161,GO:0009734,23.75396825396825
10221,14943,14943,GO:0043161,GO:0009873,23.75396825396825
10220,9356,9356,GO:0009873,GO:0061684,23.75396825396825
10219,9357,9357,GO:0009873,GO:0043161,23.75396825396825
10218,9087,9087,GO:0009736,GO:0016236,23.75396825396825
10217,9358,9358,GO:0009873,GO:0042417,23.75396825396825
10216,9355,9355,GO:0009873,GO:0016236,23.75396825396825
10215,9090,9090,GO:0009736,GO:0042417,23.75396825396825
10214,15076,15076,GO:0042417,GO:0009734,23.75396825396825
10213,14809,14809,GO:0061684,GO:0009873,23.75396825396825
10204,14807,14807,GO:0061684,GO:0009736,23.75396825396825
10211,9223,9223,GO:0009734,GO:0043161,23.75396825396825
10205,14808,14808,GO:0061684,GO:0009734,23.75396825396825
10200,14941,14941,GO:0043161,GO:0009736,23.75396825396825
10210,14675,14675,GO:0016236,GO:0009873,23.75396825396825
10202,9089,9089,GO:0009736,GO:0043161,23.75396825396825
10203,9088,9088,GO:0009736,GO:0061684,23.75396825396825
10201,15075,15075,GO:0042417,GO:0009736,23.75396825396825
10206,9221,9221,GO:0009734,GO:0016236,23.75396825396825
10207,14673,14673,GO:0016236,GO:0009736,23.75396825396825
10208,9222,9222,GO:0009734,GO:0061684,23.75396825396825
10209,15077,15077,GO:0042417,GO:0009873,23.75396825396825
10224,5946,5946,GO:0006098,GO:0006091,23.742657342657342
10225,6744,6744,GO:0006091,GO:0006098,23.742657342657342
10226,8626,8626,GO:0032869,GO:0006091,23.733224222585925
10227,6764,6764,GO:0006091,GO:0032869,23.733224222585925
10245,3440,3440,GO:0048167,GO:0031915,23.703703703703702
10250,11949,11949,GO:0004722,GO:1900271,23.703703703703702
10246,11951,11951,GO:0004722,GO:0048167,23.703703703703702
10247,3439,3439,GO:0048167,GO:0004722,23.703703703703702
10248,3438,3438,GO:0048167,GO:0004683,23.703703703703702
10249,12085,12085,GO:0031915,GO:0048167,23.703703703703702
10257,3172,3172,GO:1900271,GO:0031915,23.703703703703702
10251,3305,3305,GO:1900452,GO:0004722,23.703703703703702
10252,3173,3173,GO:1900271,GO:0005513,23.703703703703702
10253,3303,3303,GO:1900452,GO:0005516,23.703703703703702
10254,3169,3169,GO:1900271,GO:0005516,23.703703703703702
10255,3437,3437,GO:0048167,GO:0005516,23.703703703703702
10256,3304,3304,GO:1900452,GO:0004683,23.703703703703702
10243,12083,12083,GO:0031915,GO:1900271,23.703703703703702
10244,12084,12084,GO:0031915,GO:1900452,23.703703703703702
10238,3307,3307,GO:1900452,GO:0005513,23.703703703703702
10242,3170,3170,GO:1900271,GO:0004683,23.703703703703702
10233,11817,11817,GO:0004683,GO:0048167,23.703703703703702
10228,12217,12217,GO:0005513,GO:1900271,23.703703703703702
10229,11815,11815,GO:0004683,GO:1900271,23.703703703703702
10230,11816,11816,GO:0004683,GO:1900452,23.703703703703702
10231,12218,12218,GO:0005513,GO:1900452,23.703703703703702
10232,12219,12219,GO:0005513,GO:0048167,23.703703703703702
10241,11683,11683,GO:0005516,GO:0048167,23.703703703703702
10234,3306,3306,GO:1900452,GO:0031915,23.703703703703702
10236,11950,11950,GO:0004722,GO:1900452,23.703703703703702
10237,3171,3171,GO:1900271,GO:0004722,23.703703703703702
10239,11681,11681,GO:0005516,GO:1900271,23.703703703703702
10240,11682,11682,GO:0005516,GO:1900452,23.703703703703702
10235,3441,3441,GO:0048167,GO:0005513,23.703703703703702
10260,16333,16333,GO:0030968,GO:0040020,23.666666666666664
10261,16334,16334,GO:0030968,GO:0051321,23.666666666666664
10259,16201,16201,GO:0051321,GO:0030968,23.666666666666664
10258,16067,16067,GO:0040020,GO:0030968,23.666666666666664
10262,434,434,GO:0060333,GO:0008292,23.66494845360825
10263,4291,4291,GO:0008292,GO:0060333,23.66494845360825
10266,6693,6693,GO:0007623,GO:0008653,23.657894736842106
10267,17067,17067,GO:0008653,GO:0007623,23.657894736842106
10265,17201,17201,GO:0008588,GO:0007623,23.657894736842106
10264,6694,6694,GO:0007623,GO:0008588,23.657894736842106
10268,1174,1174,GO:0006595,GO:0038160,23.657142857142855
10270,1041,1041,GO:0000096,GO:0038146,23.657142857142855
10271,13810,13810,GO:0038146,GO:0006595,23.657142857142855
10272,1040,1040,GO:0000096,GO:0038160,23.657142857142855
10273,13675,13675,GO:0038160,GO:0000096,23.657142857142855
10274,13676,13676,GO:0038160,GO:0006595,23.657142857142855
10275,13809,13809,GO:0038146,GO:0000096,23.657142857142855
10269,1175,1175,GO:0006595,GO:0038146,23.657142857142855
10278,15949,15949,GO:0040020,GO:0060333,23.639175257731967
10279,522,522,GO:0060333,GO:0051321,23.639175257731967
10277,521,521,GO:0060333,GO:0040020,23.639175257731967
10276,16083,16083,GO:0051321,GO:0060333,23.639175257731967
10281,16589,16589,GO:0002376,GO:0046685,23.625
10280,14461,14461,GO:0046685,GO:0002376,23.625
10282,8685,8685,GO:0032869,GO:0016236,23.61094224924012
10283,14804,14804,GO:0061684,GO:0032869,23.61094224924012
10284,14670,14670,GO:0016236,GO:0032869,23.61094224924012
10285,8686,8686,GO:0032869,GO:0061684,23.61094224924012
10286,14938,14938,GO:0043161,GO:0032869,23.61094224924012
10287,15072,15072,GO:0042417,GO:0032869,23.61094224924012
10288,8687,8687,GO:0032869,GO:0043161,23.61094224924012
10289,8688,8688,GO:0032869,GO:0042417,23.61094224924012
10290,1463,1463,GO:0007596,GO:0002376,23.6
10291,16492,16492,GO:0002376,GO:0007596,23.6
10292,15282,15282,GO:0006749,GO:0042752,23.59762532981531
10293,918,918,GO:0042752,GO:0006749,23.59762532981531
10295,1660,1660,GO:0000165,GO:0042698,23.56277056277057
10294,6980,6980,GO:0042698,GO:0000165,23.56277056277057
10296,4483,4483,GO:0000278,GO:0030193,23.53333333333333
10297,8207,8207,GO:0030193,GO:0000278,23.53333333333333
10298,380,380,GO:0010468,GO:0042417,23.52747252747253
10299,377,377,GO:0010468,GO:0016236,23.52747252747253
10300,378,378,GO:0010468,GO:0061684,23.52747252747253
10301,379,379,GO:0010468,GO:0043161,23.52747252747253
10302,14876,14876,GO:0043161,GO:0010468,23.52747252747253
10303,15010,15010,GO:0042417,GO:0010468,23.52747252747253
10304,14742,14742,GO:0061684,GO:0010468,23.52747252747253
10305,14608,14608,GO:0016236,GO:0010468,23.52747252747253
10310,15982,15982,GO:0040020,GO:0007267,23.5
10313,16115,16115,GO:0051321,GO:0031016,23.5
10312,4809,4809,GO:0031016,GO:0040020,23.5
10311,15981,15981,GO:0040020,GO:0031016,23.5
10308,4810,4810,GO:0031016,GO:0051321,23.5
10309,4944,4944,GO:0007267,GO:0051321,23.5
10307,4943,4943,GO:0007267,GO:0040020,23.5
10306,16116,16116,GO:0051321,GO:0007267,23.5
10314,2066,2066,GO:0031575,GO:0007173,23.480000000000004
10317,56,56,GO:0022402,GO:0007173,23.480000000000004
10315,7504,7504,GO:0007173,GO:0022402,23.480000000000004
10316,7519,7519,GO:0007173,GO:0031575,23.480000000000004
10319,7778,7778,GO:0009649,GO:0042752,23.46121372031662
10318,862,862,GO:0042752,GO:0009649,23.46121372031662
10320,6669,6669,GO:0007623,GO:0038146,23.45488721804512
10321,13717,13717,GO:0038160,GO:0007623,23.45488721804512
10322,6668,6668,GO:0007623,GO:0038160,23.45488721804512
10323,13851,13851,GO:0038146,GO:0007623,23.45488721804512
10324,12834,12834,GO:0030383,GO:0010506,23.45117845117845
10325,14032,14032,GO:0010506,GO:0006955,23.45117845117845
10326,12968,12968,GO:0006955,GO:0010506,23.45117845117845
10327,14031,14031,GO:0010506,GO:0030383,23.45117845117845
10329,12654,12654,GO:0004971,GO:0009649,23.45000000000001
10328,7866,7866,GO:0009649,GO:0004971,23.45000000000001
10331,14298,14298,GO:0032313,GO:0004971,23.45
10330,12702,12702,GO:0004971,GO:0032313,23.45
10332,997,997,GO:0000096,GO:0070841,23.423214285714288
10333,7913,7913,GO:0070841,GO:0000096,23.423214285714288
10334,1131,1131,GO:0006595,GO:0070841,23.423214285714288
10335,7914,7914,GO:0070841,GO:0006595,23.423214285714288
10336,12599,12599,GO:0004971,GO:0060333,23.41494845360825
10337,496,496,GO:0060333,GO:0004971,23.41494845360825
10338,9429,9429,GO:0007050,GO:0007623,23.407894736842106
10339,9563,9563,GO:0006281,GO:0007623,23.407894736842106
10340,6636,6636,GO:0007623,GO:0007050,23.407894736842106
10341,6637,6637,GO:0007623,GO:0006281,23.407894736842106
10345,2311,2311,GO:0007259,GO:0000278,23.394312796208528
10344,2177,2177,GO:0004915,GO:0000278,23.394312796208528
10342,4438,4438,GO:0000278,GO:0004915,23.394312796208528
10343,4439,4439,GO:0000278,GO:0007259,23.394312796208528
10346,14431,14431,GO:0046685,GO:0000114,23.375
10347,12569,12569,GO:0000114,GO:0046685,23.375
10348,6979,6979,GO:0042698,GO:0006935,23.358585858585855
10349,1526,1526,GO:0006935,GO:0042698,23.358585858585855
10350,13837,13837,GO:0038146,GO:0031016,23.357142857142854
10351,13704,13704,GO:0038160,GO:0007267,23.357142857142854
10352,13838,13838,GO:0038146,GO:0007267,23.357142857142854
10353,13703,13703,GO:0038160,GO:0031016,23.357142857142854
10354,4793,4793,GO:0031016,GO:0038146,23.357142857142854
10355,4926,4926,GO:0007267,GO:0038160,23.357142857142854
10356,4792,4792,GO:0031016,GO:0038160,23.357142857142854
10357,4927,4927,GO:0007267,GO:0038146,23.357142857142854
10359,16555,16555,GO:0002376,GO:0000302,23.333333333333336
10358,9905,9905,GO:0000302,GO:0002376,23.333333333333336
10360,5891,5891,GO:0005249,GO:0019372,23.33333333333333
10361,5623,5623,GO:0019227,GO:0019372,23.33333333333333
10362,17329,17329,GO:0019372,GO:0005249,23.33333333333333
10363,5757,5757,GO:0005248,GO:0019372,23.33333333333333
10364,17328,17328,GO:0019372,GO:0005248,23.33333333333333
10365,9782,9782,GO:0000302,GO:0022402,23.33333333333333
10366,2083,2083,GO:0031575,GO:0000302,23.33333333333333
10367,17327,17327,GO:0019372,GO:0019227,23.33333333333333
10368,73,73,GO:0022402,GO:0000302,23.33333333333333
10369,9797,9797,GO:0000302,GO:0031575,23.33333333333333
10370,12512,12512,GO:0000114,GO:0006091,23.30769230769231
10371,6793,6793,GO:0006091,GO:0000114,23.30769230769231
10378,12877,12877,GO:0006955,GO:0007571,23.29644268774703
10376,1971,1971,GO:0008203,GO:0030383,23.29644268774703
10377,12744,12744,GO:0030383,GO:0008203,23.29644268774703
10379,12743,12743,GO:0030383,GO:0007571,23.29644268774703
10375,1838,1838,GO:0007571,GO:0006955,23.29644268774703
10373,1837,1837,GO:0007571,GO:0030383,23.29644268774703
10374,12878,12878,GO:0006955,GO:0008203,23.29644268774703
10372,1972,1972,GO:0008203,GO:0006955,23.29644268774703
10382,13835,13835,GO:0038146,GO:0000278,23.285714285714285
10383,4524,4524,GO:0000278,GO:0038160,23.285714285714285
10380,13701,13701,GO:0038160,GO:0000278,23.285714285714285
10381,4525,4525,GO:0000278,GO:0038146,23.285714285714285
