,Unnamed: 0,First component,Second component,distance
7080,7080,GO:0042698,GO:0042417,33.16305916305916
7079,7079,GO:0042698,GO:0043161,33.16305916305916
14792,14792,GO:0061684,GO:0042698,33.16305916305916
10963,10963,GO:0050790,GO:0016236,33.14285714285714
13644,13644,GO:1901554,GO:0061684,33.14285714285714
13643,13643,GO:1901554,GO:0016236,33.14285714285714
15789,15789,GO:0036363,GO:0043161,33.14285714285714
17432,17432,GO:0036333,GO:0000165,33.14285714285714
10964,10964,GO:0050790,GO:0061684,33.14285714285714
14992,14992,GO:0043161,GO:0070053,33.14285714285714
15089,15089,GO:0042417,GO:0050790,33.14285714285714
14991,14991,GO:0043161,GO:0036363,33.14285714285714
14687,14687,GO:0016236,GO:0050790,33.14285714285714
14724,14724,GO:0016236,GO:0070053,33.14285714285714
14723,14723,GO:0016236,GO:0036363,33.14285714285714
14707,14707,GO:0016236,GO:1901554,33.14285714285714
15788,15788,GO:0036363,GO:0061684,33.14285714285714
13646,13646,GO:1901554,GO:0042417,33.14285714285714
15125,15125,GO:0042417,GO:0036363,33.14285714285714
13645,13645,GO:1901554,GO:0043161,33.14285714285714
10966,10966,GO:0050790,GO:0042417,33.14285714285714
15126,15126,GO:0042417,GO:0070053,33.14285714285714
10965,10965,GO:0050790,GO:0043161,33.14285714285714
14858,14858,GO:0061684,GO:0070053,33.14285714285714
14857,14857,GO:0061684,GO:0036363,33.14285714285714
15790,15790,GO:0036363,GO:0042417,33.14285714285714
15923,15923,GO:0070053,GO:0043161,33.14285714285714
14841,14841,GO:0061684,GO:1901554,33.14285714285714
14821,14821,GO:0061684,GO:0050790,33.14285714285714
15921,15921,GO:0070053,GO:0016236,33.14285714285714
15109,15109,GO:0042417,GO:1901554,33.14285714285714
14955,14955,GO:0043161,GO:0050790,33.14285714285714
14975,14975,GO:0043161,GO:1901554,33.14285714285714
15924,15924,GO:0070053,GO:0042417,33.14285714285714
15922,15922,GO:0070053,GO:0061684,33.14285714285714
15787,15787,GO:0036363,GO:0016236,33.14285714285714
1738,1738,GO:0000165,GO:0036333,33.14285714285714
14455,14455,GO:0046685,GO:0036363,33.125
15785,15785,GO:0036363,GO:0046685,33.125
14439,14439,GO:0046685,GO:1901554,33.125
14456,14456,GO:0046685,GO:0070053,33.125
13641,13641,GO:1901554,GO:0046685,33.125
14419,14419,GO:0046685,GO:0050790,33.125
10961,10961,GO:0050790,GO:0046685,33.125
15919,15919,GO:0070053,GO:0046685,33.125
7176,7176,GO:0097210,GO:0019722,33.098591549295776
9969,9969,GO:0019722,GO:0097210,33.098591549295776
6580,6580,GO:0007623,GO:0008203,33.0766590389016
1925,1925,GO:0008203,GO:0007623,33.0766590389016
6579,6579,GO:0007623,GO:0007571,33.0766590389016
1791,1791,GO:0007571,GO:0007623,33.0766590389016
13584,13584,GO:1901554,GO:0006091,33.0
6781,6781,GO:0006091,GO:0050790,33.0
6940,6940,GO:0060086,GO:0032313,33.0
10904,10904,GO:0050790,GO:0006091,33.0
14255,14255,GO:0032313,GO:0060086,33.0
6801,6801,GO:0006091,GO:1901554,33.0
15728,15728,GO:0036363,GO:0006091,33.0
6818,6818,GO:0006091,GO:0070053,33.0
6817,6817,GO:0006091,GO:0036363,33.0
15862,15862,GO:0070053,GO:0006091,33.0
9965,9965,GO:0019722,GO:0007623,32.921052631578945
6640,6640,GO:0007623,GO:0019722,32.921052631578945
7958,7958,GO:0070841,GO:0042698,32.9084595959596
7027,7027,GO:0042698,GO:0070841,32.9084595959596
4454,4454,GO:0000278,GO:0008292,32.90000000000001
4321,4321,GO:0008292,GO:0000278,32.90000000000001
12604,12604,GO:0004971,GO:0006595,32.89285714285714
1032,1032,GO:0000096,GO:0004971,32.89285714285714
1166,1166,GO:0006595,GO:0004971,32.89285714285714
12603,12603,GO:0004971,GO:0000096,32.89285714285714
7581,7581,GO:0007173,GO:0019058,32.88
7579,7579,GO:0007173,GO:0009814,32.88
10240,10240,GO:0046718,GO:0007173,32.88
7580,7580,GO:0007173,GO:0046718,32.88
10374,10374,GO:0019058,GO:0007173,32.88
10106,10106,GO:0009814,GO:0007173,32.88
1474,1474,GO:0006935,GO:0022402,32.83333333333333
11,11,GO:0022402,GO:0006935,32.83333333333333
1489,1489,GO:0006935,GO:0031575,32.83333333333333
2021,2021,GO:0031575,GO:0006935,32.83333333333333
13800,13800,GO:0038160,GO:0008286,32.79391100702576
13799,13799,GO:0038160,GO:1900407,32.79391100702576
17791,17791,GO:0008286,GO:0038146,32.79391100702576
17790,17790,GO:0008286,GO:0038160,32.79391100702576
13934,13934,GO:0038146,GO:0008286,32.79391100702576
17656,17656,GO:1900407,GO:0038160,32.79391100702576
13933,13933,GO:0038146,GO:1900407,32.79391100702576
17657,17657,GO:1900407,GO:0038146,32.79391100702576
9494,9494,GO:0007050,GO:0006749,32.75
9628,9628,GO:0006281,GO:0006749,32.75
15347,15347,GO:0006749,GO:0006281,32.75
15346,15346,GO:0006749,GO:0007050,32.75
8887,8887,GO:1902903,GO:0005249,32.666666666666664
5694,5694,GO:0005248,GO:1902903,32.666666666666664
8886,8886,GO:1902903,GO:0005248,32.666666666666664
8885,8885,GO:1902903,GO:0019227,32.666666666666664
5560,5560,GO:0019227,GO:1902903,32.666666666666664
5828,5828,GO:0005249,GO:1902903,32.666666666666664
1729,1729,GO:0000165,GO:0030968,32.61904761904762
16226,16226,GO:0030968,GO:0000165,32.61904761904762
7010,7010,GO:0042698,GO:0005248,32.61616161616162
5680,5680,GO:0005248,GO:0042698,32.61616161616162
5814,5814,GO:0005249,GO:0042698,32.61616161616162
5546,5546,GO:0019227,GO:0042698,32.61616161616162
7011,7011,GO:0042698,GO:0005249,32.61616161616162
7009,7009,GO:0042698,GO:0019227,32.61616161616162
5277,5277,GO:0071470,GO:0060086,32.606644518272425
6873,6873,GO:0060086,GO:0071470,32.606644518272425
10217,10217,GO:0046718,GO:0000278,32.6
10351,10351,GO:0019058,GO:0000278,32.6
4499,4499,GO:0000278,GO:0019058,32.6
4497,4497,GO:0000278,GO:0009814,32.6
4498,4498,GO:0000278,GO:0046718,32.6
10083,10083,GO:0009814,GO:0000278,32.6
6163,6163,GO:0006099,GO:0006690,32.5
17868,17868,GO:0006690,GO:0006119,32.5
6297,6297,GO:0006119,GO:0006690,32.5
17867,17867,GO:0006690,GO:0006099,32.5
6638,6638,GO:0007623,GO:2000772,32.469298245614034
9697,9697,GO:2000772,GO:0007623,32.469298245614034
8699,8699,GO:0032869,GO:0002376,32.46808510638297
16546,16546,GO:0002376,GO:0032869,32.46808510638297
2676,2676,GO:0006096,GO:0036333,32.4404761904762
17439,17439,GO:0036333,GO:0006096,32.4404761904762
9701,9701,GO:2000772,GO:0097210,32.433881064162755
7174,7174,GO:0097210,GO:2000772,32.433881064162755
4009,4009,GO:0050829,GO:0002376,32.384615384615394
16511,16511,GO:0002376,GO:0050829,32.384615384615394
3875,3875,GO:0002456,GO:0002376,32.384615384615394
16510,16510,GO:0002376,GO:0002456,32.384615384615394
10944,10944,GO:0050790,GO:0031915,32.37037037037037
11910,11910,GO:0004683,GO:0070053,32.37037037037037
11909,11909,GO:0004683,GO:0036363,32.37037037037037
15901,15901,GO:0070053,GO:0004722,32.37037037037037
11873,11873,GO:0004683,GO:0050790,32.37037037037037
11775,11775,GO:0005516,GO:0036363,32.37037037037037
11776,11776,GO:0005516,GO:0070053,32.37037037037037
12027,12027,GO:0004722,GO:1901554,32.37037037037037
11759,11759,GO:0005516,GO:1901554,32.37037037037037
11739,11739,GO:0005516,GO:0050790,32.37037037037037
15765,15765,GO:0036363,GO:0005516,32.37037037037037
15766,15766,GO:0036363,GO:0004683,32.37037037037037
15767,15767,GO:0036363,GO:0004722,32.37037037037037
15768,15768,GO:0036363,GO:0031915,32.37037037037037
15769,15769,GO:0036363,GO:0005513,32.37037037037037
12007,12007,GO:0004722,GO:0050790,32.37037037037037
11893,11893,GO:0004683,GO:1901554,32.37037037037037
13625,13625,GO:1901554,GO:0005513,32.37037037037037
12311,12311,GO:0005513,GO:0036363,32.37037037037037
12312,12312,GO:0005513,GO:0070053,32.37037037037037
15903,15903,GO:0070053,GO:0005513,32.37037037037037
13623,13623,GO:1901554,GO:0004722,32.37037037037037
13624,13624,GO:1901554,GO:0031915,32.37037037037037
12295,12295,GO:0005513,GO:1901554,32.37037037037037
12043,12043,GO:0004722,GO:0036363,32.37037037037037
12275,12275,GO:0005513,GO:0050790,32.37037037037037
12178,12178,GO:0031915,GO:0070053,32.37037037037037
15900,15900,GO:0070053,GO:0004683,32.37037037037037
12177,12177,GO:0031915,GO:0036363,32.37037037037037
10945,10945,GO:0050790,GO:0005513,32.37037037037037
12161,12161,GO:0031915,GO:1901554,32.37037037037037
13622,13622,GO:1901554,GO:0004683,32.37037037037037
15899,15899,GO:0070053,GO:0005516,32.37037037037037
12141,12141,GO:0031915,GO:0050790,32.37037037037037
12044,12044,GO:0004722,GO:0070053,32.37037037037037
10943,10943,GO:0050790,GO:0004722,32.37037037037037
13621,13621,GO:1901554,GO:0005516,32.37037037037037
10942,10942,GO:0050790,GO:0004683,32.37037037037037
15902,15902,GO:0070053,GO:0031915,32.37037037037037
10941,10941,GO:0050790,GO:0005516,32.37037037037037
3738,3738,GO:0019221,GO:0051321,32.333333333333336
3737,3737,GO:0019221,GO:0040020,32.333333333333336
15973,15973,GO:0040020,GO:0019221,32.333333333333336
3604,3604,GO:0070102,GO:0051321,32.333333333333336
15972,15972,GO:0040020,GO:0070102,32.333333333333336
17486,17486,GO:0036333,GO:1902903,32.333333333333336
3603,3603,GO:0070102,GO:0040020,32.333333333333336
8974,8974,GO:1902903,GO:0036333,32.333333333333336
16106,16106,GO:0051321,GO:0070102,32.333333333333336
16107,16107,GO:0051321,GO:0019221,32.333333333333336
1506,1506,GO:0006935,GO:0008292,32.33333333333333
4299,4299,GO:0008292,GO:0006935,32.33333333333333
7116,7116,GO:0097210,GO:0008203,32.315982853643604
7115,7115,GO:0097210,GO:0007571,32.315982853643604
1929,1929,GO:0008203,GO:0097210,32.315982853643604
1795,1795,GO:0007571,GO:0097210,32.315982853643604
13228,13228,GO:0010628,GO:0006955,32.27272727272727
13227,13227,GO:0010628,GO:0030383,32.27272727272727
13094,13094,GO:0016563,GO:0006955,32.27272727272727
13093,13093,GO:0016563,GO:0030383,32.27272727272727
12962,12962,GO:0006955,GO:0010628,32.27272727272727
12961,12961,GO:0006955,GO:0016563,32.27272727272727
12828,12828,GO:0030383,GO:0010628,32.27272727272727
12827,12827,GO:0030383,GO:0016563,32.27272727272727
453,453,GO:0060333,GO:0060086,32.263917525773195
6837,6837,GO:0060086,GO:0060333,32.263917525773195
5857,5857,GO:0005249,GO:0030383,32.24242424242424
5590,5590,GO:0019227,GO:0006955,32.24242424242424
12771,12771,GO:0030383,GO:0019227,32.24242424242424
12772,12772,GO:0030383,GO:0005248,32.24242424242424
12773,12773,GO:0030383,GO:0005249,32.24242424242424
5589,5589,GO:0019227,GO:0030383,32.24242424242424
12906,12906,GO:0006955,GO:0005248,32.24242424242424
12905,12905,GO:0006955,GO:0019227,32.24242424242424
5724,5724,GO:0005248,GO:0006955,32.24242424242424
12907,12907,GO:0006955,GO:0005249,32.24242424242424
5858,5858,GO:0005249,GO:0006955,32.24242424242424
5723,5723,GO:0005248,GO:0030383,32.24242424242424
5143,5143,GO:0061621,GO:0060086,32.239999999999995
6874,6874,GO:0060086,GO:0006970,32.239999999999995
6871,6871,GO:0060086,GO:0006973,32.239999999999995
5411,5411,GO:0006970,GO:0060086,32.239999999999995
5009,5009,GO:0006973,GO:0060086,32.239999999999995
6872,6872,GO:0060086,GO:0061621,32.239999999999995
1239,1239,GO:0031639,GO:0000278,32.2
4431,4431,GO:0000278,GO:0031639,32.2
7104,7104,GO:0097210,GO:0010468,32.195016251354275
321,321,GO:0010468,GO:0097210,32.195016251354275
14190,14190,GO:0044419,GO:0051321,32.1904761904762
14189,14189,GO:0044419,GO:0040020,32.1904761904762
16051,16051,GO:0040020,GO:0044419,32.1904761904762
16185,16185,GO:0051321,GO:0044419,32.1904761904762
3873,3873,GO:0002456,GO:0030968,32.15384615384616
16243,16243,GO:0030968,GO:0050829,32.15384615384616
16242,16242,GO:0030968,GO:0002456,32.15384615384616
4007,4007,GO:0050829,GO:0030968,32.15384615384616
9572,9572,GO:0006281,GO:0009649,32.15
9438,9438,GO:0007050,GO:0009649,32.15
7843,7843,GO:0009649,GO:0006281,32.15
7842,7842,GO:0009649,GO:0007050,32.15
16192,16192,GO:0051321,GO:0042417,32.142857142857146
16055,16055,GO:0040020,GO:0016236,32.142857142857146
16056,16056,GO:0040020,GO:0061684,32.142857142857146
16057,16057,GO:0040020,GO:0043161,32.142857142857146
14725,14725,GO:0016236,GO:0040020,32.142857142857146
16058,16058,GO:0040020,GO:0042417,32.142857142857146
14726,14726,GO:0016236,GO:0051321,32.142857142857146
16190,16190,GO:0051321,GO:0061684,32.142857142857146
13285,13285,GO:0042987,GO:0006096,32.142857142857146
16189,16189,GO:0051321,GO:0016236,32.142857142857146
13419,13419,GO:0034205,GO:0006096,32.142857142857146
16191,16191,GO:0051321,GO:0043161,32.142857142857146
15127,15127,GO:0042417,GO:0040020,32.142857142857146
14860,14860,GO:0061684,GO:0051321,32.142857142857146
15128,15128,GO:0042417,GO:0051321,32.142857142857146
2645,2645,GO:0006096,GO:0042987,32.142857142857146
2646,2646,GO:0006096,GO:0034205,32.142857142857146
14993,14993,GO:0043161,GO:0040020,32.142857142857146
14994,14994,GO:0043161,GO:0051321,32.142857142857146
14859,14859,GO:0061684,GO:0040020,32.142857142857146
14076,14076,GO:0044419,GO:0042752,32.13569543912551
909,909,GO:0042752,GO:0044419,32.13569543912551
5974,5974,GO:0006098,GO:0006956,32.10909090909091
5975,5975,GO:0006098,GO:0006958,32.10909090909091
5976,5976,GO:0006098,GO:0001867,32.10909090909091
10764,10764,GO:0001867,GO:0006098,32.10909090909091
10630,10630,GO:0006958,GO:0006098,32.10909090909091
10496,10496,GO:0006956,GO:0006098,32.10909090909091
4457,4457,GO:0000278,GO:0031016,32.099999999999994
4857,4857,GO:0007267,GO:0000278,32.099999999999994
4458,4458,GO:0000278,GO:0007267,32.099999999999994
4723,4723,GO:0031016,GO:0000278,32.099999999999994
12726,12726,GO:0004971,GO:0036333,32.083333333333336
17514,17514,GO:0036333,GO:0004971,32.083333333333336
1136,1136,GO:0006595,GO:0032869,32.06808510638298
1002,1002,GO:0000096,GO:0032869,32.06808510638298
8584,8584,GO:0032869,GO:0006595,32.06808510638298
8583,8583,GO:0032869,GO:0000096,32.06808510638298
10103,10103,GO:0009814,GO:0097210,32.02816901408451
10371,10371,GO:0019058,GO:0097210,32.02816901408451
7177,7177,GO:0097210,GO:0009814,32.02816901408451
7178,7178,GO:0097210,GO:0046718,32.02816901408451
7179,7179,GO:0097210,GO:0019058,32.02816901408451
10237,10237,GO:0046718,GO:0097210,32.02816901408451
5826,5826,GO:0005249,GO:0032869,32.00709219858156
8617,8617,GO:0032869,GO:0019227,32.00709219858156
8618,8618,GO:0032869,GO:0005248,32.00709219858156
8619,8619,GO:0032869,GO:0005249,32.00709219858156
5558,5558,GO:0019227,GO:0032869,32.00709219858156
5692,5692,GO:0005248,GO:0032869,32.00709219858156
15312,15312,GO:0006749,GO:0007267,32.0
2058,2058,GO:0031575,GO:0070482,32.0
15311,15311,GO:0006749,GO:0031016,32.0
47,47,GO:0022402,GO:0001666,32.0
4452,4452,GO:0000278,GO:0009628,32.0
4187,4187,GO:0033355,GO:0000278,32.0
48,48,GO:0022402,GO:0070482,32.0
4053,4053,GO:0009628,GO:0000278,32.0
1254,1254,GO:0031639,GO:0070482,32.0
2057,2057,GO:0031575,GO:0001666,32.0
1253,1253,GO:0031639,GO:0001666,32.0
4453,4453,GO:0000278,GO:0033355,32.0
12585,12585,GO:0000114,GO:0002376,32.0
6447,6447,GO:0070482,GO:0031575,32.0
6313,6313,GO:0001666,GO:0031575,32.0
4938,4938,GO:0007267,GO:0006749,32.0
6441,6441,GO:0070482,GO:0031639,32.0
6307,6307,GO:0001666,GO:0031639,32.0
6432,6432,GO:0070482,GO:0022402,32.0
6298,6298,GO:0001666,GO:0022402,32.0
16575,16575,GO:0002376,GO:0000114,32.0
4804,4804,GO:0031016,GO:0006749,32.0
17694,17694,GO:0008286,GO:0042752,31.987297605144402
936,936,GO:0042752,GO:0008286,31.987297605144402
935,935,GO:0042752,GO:1900407,31.987297605144402
17560,17560,GO:1900407,GO:0042752,31.987297605144402
12883,12883,GO:0006955,GO:0006096,31.9534632034632
12749,12749,GO:0030383,GO:0006096,31.9534632034632
2642,2642,GO:0006096,GO:0006955,31.9534632034632
2641,2641,GO:0006096,GO:0030383,31.9534632034632
8025,8025,GO:0070841,GO:0040020,31.937500000000004
16139,16139,GO:0051321,GO:0070841,31.937500000000004
8026,8026,GO:0070841,GO:0051321,31.937500000000004
16005,16005,GO:0040020,GO:0070841,31.937500000000004
8046,8046,GO:0034696,GO:0042752,31.932434979268752
864,864,GO:0042752,GO:0034696,31.932434979268752
7089,7089,GO:0042698,GO:0030968,31.92929292929293
16266,16266,GO:0030968,GO:0042698,31.92929292929293
16484,16484,GO:0002376,GO:0010468,31.92307692307692
391,391,GO:0010468,GO:0002376,31.92307692307692
17871,17871,GO:0006690,GO:0007623,31.921052631578952
6699,6699,GO:0007623,GO:0006690,31.921052631578952
5856,5856,GO:0005249,GO:0004971,31.91666666666667
12637,12637,GO:0004971,GO:0019227,31.91666666666667
12638,12638,GO:0004971,GO:0005248,31.91666666666667
5588,5588,GO:0019227,GO:0004971,31.91666666666667
12639,12639,GO:0004971,GO:0005249,31.91666666666667
5722,5722,GO:0005248,GO:0004971,31.91666666666667
8877,8877,GO:1902903,GO:0000278,31.9
4488,4488,GO:0000278,GO:1902903,31.9
6884,6884,GO:0060086,GO:0006091,31.892307692307693
6751,6751,GO:0006091,GO:0060086,31.892307692307693
7816,7816,GO:0009649,GO:0006098,31.89090909090909
5954,5954,GO:0006098,GO:0009649,31.89090909090909
8833,8833,GO:2000479,GO:0002376,31.86666666666667
16547,16547,GO:0002376,GO:2000479,31.86666666666667
3490,3490,GO:0070102,GO:0042752,31.859678579995197
831,831,GO:0042752,GO:0019221,31.859678579995197
3624,3624,GO:0019221,GO:0042752,31.859678579995197
830,830,GO:0042752,GO:0070102,31.859678579995197
1217,1217,GO:0031639,GO:0006935,31.83333333333333
1483,1483,GO:0006935,GO:0031639,31.83333333333333
15918,15918,GO:0070053,GO:0032313,31.8
13640,13640,GO:1901554,GO:0032313,31.8
10960,10960,GO:0050790,GO:0032313,31.8
14322,14322,GO:0032313,GO:0070053,31.8
15784,15784,GO:0036363,GO:0032313,31.8
14285,14285,GO:0032313,GO:0050790,31.8
14305,14305,GO:0032313,GO:1901554,31.8
14321,14321,GO:0032313,GO:0036363,31.8
13818,13818,GO:0038146,GO:0004915,31.776574136763703
13819,13819,GO:0038146,GO:0007259,31.776574136763703
13685,13685,GO:0038160,GO:0007259,31.776574136763703
2246,2246,GO:0004915,GO:0038160,31.776574136763703
13684,13684,GO:0038160,GO:0004915,31.776574136763703
2381,2381,GO:0007259,GO:0038146,31.776574136763703
2247,2247,GO:0004915,GO:0038146,31.776574136763703
2380,2380,GO:0007259,GO:0038160,31.776574136763703
15850,15850,GO:0070053,GO:0061621,31.76
15718,15718,GO:0036363,GO:0006970,31.76
5441,5441,GO:0006970,GO:0050790,31.76
15716,15716,GO:0036363,GO:0061621,31.76
10894,10894,GO:0050790,GO:0006970,31.76
5478,5478,GO:0006970,GO:0070053,31.76
5075,5075,GO:0006973,GO:0036363,31.76
5193,5193,GO:0061621,GO:1901554,31.76
10892,10892,GO:0050790,GO:0061621,31.76
10891,10891,GO:0050790,GO:0006973,31.76
5076,5076,GO:0006973,GO:0070053,31.76
5477,5477,GO:0006970,GO:0036363,31.76
15715,15715,GO:0036363,GO:0006973,31.76
13574,13574,GO:1901554,GO:0006970,31.76
13572,13572,GO:1901554,GO:0061621,31.76
5059,5059,GO:0006973,GO:1901554,31.76
5173,5173,GO:0061621,GO:0050790,31.76
15852,15852,GO:0070053,GO:0006970,31.76
5461,5461,GO:0006970,GO:1901554,31.76
5210,5210,GO:0061621,GO:0070053,31.76
5209,5209,GO:0061621,GO:0036363,31.76
15849,15849,GO:0070053,GO:0006973,31.76
13571,13571,GO:1901554,GO:0006973,31.76
5039,5039,GO:0006973,GO:0050790,31.76
9642,9642,GO:0006281,GO:0008588,31.75
17089,17089,GO:0008653,GO:0006281,31.75
17088,17088,GO:0008653,GO:0007050,31.75
16045,16045,GO:0040020,GO:0042987,31.75
13520,13520,GO:0034205,GO:0051321,31.75
9641,9641,GO:0006281,GO:0008653,31.75
13519,13519,GO:0034205,GO:0040020,31.75
16046,16046,GO:0040020,GO:0034205,31.75
9508,9508,GO:0007050,GO:0008588,31.75
17223,17223,GO:0008588,GO:0006281,31.75
9507,9507,GO:0007050,GO:0008653,31.75
13386,13386,GO:0042987,GO:0051321,31.75
13385,13385,GO:0042987,GO:0040020,31.75
16179,16179,GO:0051321,GO:0042987,31.75
16180,16180,GO:0051321,GO:0034205,31.75
17222,17222,GO:0008588,GO:0007050,31.75
2456,2456,GO:0019253,GO:0006098,31.727020202020203
5914,5914,GO:0006098,GO:0019253,31.727020202020203
6642,6642,GO:0007623,GO:0046718,31.710526315789476
10367,10367,GO:0019058,GO:0007623,31.710526315789476
6643,6643,GO:0007623,GO:0019058,31.710526315789476
10099,10099,GO:0009814,GO:0007623,31.710526315789476
10233,10233,GO:0046718,GO:0007623,31.710526315789476
6641,6641,GO:0007623,GO:0009814,31.710526315789476
6239,6239,GO:0006119,GO:0009814,31.7
10096,10096,GO:0009814,GO:0006119,31.7
10230,10230,GO:0046718,GO:0006119,31.7
6106,6106,GO:0006099,GO:0046718,31.7
6105,6105,GO:0006099,GO:0009814,31.7
10095,10095,GO:0009814,GO:0006099,31.7
6240,6240,GO:0006119,GO:0046718,31.7
6241,6241,GO:0006119,GO:0019058,31.7
10229,10229,GO:0046718,GO:0006099,31.7
6107,6107,GO:0006099,GO:0019058,31.7
10364,10364,GO:0019058,GO:0006119,31.7
10363,10363,GO:0019058,GO:0006099,31.7
16209,16209,GO:0051321,GO:0019372,31.66666666666667
16075,16075,GO:0040020,GO:0019372,31.66666666666667
17406,17406,GO:0019372,GO:0051321,31.66666666666667
17405,17405,GO:0019372,GO:0040020,31.66666666666667
12505,12505,GO:0000114,GO:0005249,31.666666666666664
5721,5721,GO:0005248,GO:0000114,31.666666666666664
5587,5587,GO:0019227,GO:0000114,31.666666666666664
5855,5855,GO:0005249,GO:0000114,31.666666666666664
12503,12503,GO:0000114,GO:0019227,31.666666666666664
12504,12504,GO:0000114,GO:0005248,31.666666666666664
6633,6633,GO:0007623,GO:0009736,31.66081871345029
9295,9295,GO:0009873,GO:0007623,31.66081871345029
6634,6634,GO:0007623,GO:0009734,31.66081871345029
6635,6635,GO:0007623,GO:0009873,31.66081871345029
9161,9161,GO:0009734,GO:0007623,31.66081871345029
9027,9027,GO:0009736,GO:0007623,31.66081871345029
1165,1165,GO:0006595,GO:0000114,31.6
12469,12469,GO:0000114,GO:0000096,31.6
1031,1031,GO:0000096,GO:0000114,31.6
12470,12470,GO:0000114,GO:0006595,31.6
7131,7131,GO:0097210,GO:0050829,31.53629469122427
7130,7130,GO:0097210,GO:0002456,31.53629469122427
3805,3805,GO:0002456,GO:0097210,31.53629469122427
3939,3939,GO:0050829,GO:0097210,31.53629469122427
5827,5827,GO:0005249,GO:2000479,31.53333333333333
5693,5693,GO:0005248,GO:2000479,31.53333333333333
5559,5559,GO:0019227,GO:2000479,31.53333333333333
8753,8753,GO:2000479,GO:0005249,31.53333333333333
8752,8752,GO:2000479,GO:0005248,31.53333333333333
8751,8751,GO:2000479,GO:0019227,31.53333333333333
2596,2596,GO:0006096,GO:0006091,31.530219780219777
6719,6719,GO:0006091,GO:0006096,31.530219780219777
5634,5634,GO:0005248,GO:0042752,31.5259454705365
5768,5768,GO:0005249,GO:0042752,31.5259454705365
845,845,GO:0042752,GO:0019227,31.5259454705365
846,846,GO:0042752,GO:0005248,31.5259454705365
5500,5500,GO:0019227,GO:0042752,31.5259454705365
847,847,GO:0042752,GO:0005249,31.5259454705365
11434,11434,GO:0040014,GO:0006098,31.50909090909091
5981,5981,GO:0006098,GO:0040014,31.50909090909091
6464,6464,GO:0070482,GO:0008292,31.5
15792,15792,GO:0036363,GO:0006749,31.5
15377,15377,GO:0006749,GO:1901554,31.5
15357,15357,GO:0006749,GO:0050790,31.5
10968,10968,GO:0050790,GO:0006749,31.5
13648,13648,GO:1901554,GO:0006749,31.5
4335,4335,GO:0008292,GO:0001666,31.5
4336,4336,GO:0008292,GO:0070482,31.5
15393,15393,GO:0006749,GO:0036363,31.5
15394,15394,GO:0006749,GO:0070053,31.5
6330,6330,GO:0001666,GO:0008292,31.5
15926,15926,GO:0070053,GO:0006749,31.5
8717,8717,GO:2000479,GO:0000096,31.46666666666666
1003,1003,GO:0000096,GO:2000479,31.46666666666666
8718,8718,GO:2000479,GO:0006595,31.46666666666666
1137,1137,GO:0006595,GO:2000479,31.46666666666666
16821,16821,GO:0035559,GO:0006281,31.464285714285715
16954,16954,GO:0038029,GO:0007050,31.464285714285715
16955,16955,GO:0038029,GO:0006281,31.464285714285715
9640,9640,GO:0006281,GO:0038029,31.464285714285715
16820,16820,GO:0035559,GO:0007050,31.464285714285715
9505,9505,GO:0007050,GO:0035559,31.464285714285715
9506,9506,GO:0007050,GO:0038029,31.464285714285715
9639,9639,GO:0006281,GO:0035559,31.464285714285715
10912,10912,GO:0050790,GO:0009649,31.4
15736,15736,GO:0036363,GO:0009649,31.4
7853,7853,GO:0009649,GO:0050790,31.4
13592,13592,GO:1901554,GO:0009649,31.4
7889,7889,GO:0009649,GO:0036363,31.4
7873,7873,GO:0009649,GO:1901554,31.4
7890,7890,GO:0009649,GO:0070053,31.4
15870,15870,GO:0070053,GO:0009649,31.4
13752,13752,GO:0038160,GO:0000161,31.385714285714286
11359,11359,GO:0000161,GO:0038146,31.385714285714286
13886,13886,GO:0038146,GO:0000161,31.385714285714286
11358,11358,GO:0000161,GO:0038160,31.385714285714286
3871,3871,GO:0002456,GO:0040020,31.33333333333333
16108,16108,GO:0051321,GO:0002456,31.33333333333333
16505,16505,GO:0002376,GO:1900271,31.33333333333333
16506,16506,GO:0002376,GO:1900452,31.33333333333333
15975,15975,GO:0040020,GO:0050829,31.33333333333333
3473,3473,GO:0048167,GO:0002376,31.33333333333333
4005,4005,GO:0050829,GO:0040020,31.33333333333333
1540,1540,GO:0006935,GO:1902903,31.33333333333333
4006,4006,GO:0050829,GO:0051321,31.33333333333333
7355,7355,GO:0072378,GO:0040020,31.33333333333333
16109,16109,GO:0051321,GO:0050829,31.33333333333333
16507,16507,GO:0002376,GO:0048167,31.33333333333333
3872,3872,GO:0002456,GO:0051321,31.33333333333333
16000,16000,GO:0040020,GO:0072378,31.33333333333333
3205,3205,GO:1900271,GO:0002376,31.33333333333333
15974,15974,GO:0040020,GO:0002456,31.33333333333333
8855,8855,GO:1902903,GO:0006935,31.33333333333333
16134,16134,GO:0051321,GO:0072378,31.33333333333333
3339,3339,GO:1900452,GO:0002376,31.33333333333333
7356,7356,GO:0072378,GO:0051321,31.33333333333333
9570,9570,GO:0006281,GO:0007173,31.33
7575,7575,GO:0007173,GO:0006281,31.33
9436,9436,GO:0007050,GO:0007173,31.33
7574,7574,GO:0007173,GO:0007050,31.33
6334,6334,GO:0001666,GO:0007267,31.3
6333,6333,GO:0001666,GO:0031016,31.3
4871,4871,GO:0007267,GO:0001666,31.3
6467,6467,GO:0070482,GO:0031016,31.3
